Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.792s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	13.4	11.8	13.4	16.4	12.8	16.4	13.8	13.8	14.2	14.4	14.4	16.6	16	15.8
61	0	0	0	0	0	0	598.4	464	1129.6	777.6	1110.4	1123.2	710.4	848
62	0	0	0	0	0	0	956.8	585.6	560	742.4	800	489.6	614.4	915.2
63	0	0	0	0	0	0	716.8	579.2	812.8	780.8	633.6	592	940.8	604.8
64	0	0	0	0	0	0	790.4	803.2	537.6	854.4	764.8	512	604.8	480
65	0	0	0	0	0	0	880	620.8	617.6	704	518.4	665.6	921.6	678.4
66	0	0	0	0	0	0	473.6	662.4	1184	697.6	563.2	777.6	672	556.8
67	0	0	0	0	0	0	1142.4	627.2	633.6	688	646.4	684.8	723.2	636.8
68	0	0	0	0	0	0	838.4	537.6	502.4	726.4	710.4	774.4	566.4	937.6
69	0	0	0	0	0	0	816	688	995.2	748.8	755.2	387.2	886.4	489.6
70	0	0	0	0	0	0	832	486.4	662.4	566.4	662.4	1043.2	579.2	784
71	0	0	0	0	0	0	956.8	601.6	531.2	688	707.2	928	396.8	790.4
72	0	0	0	0	0	0	960	646.4	819.2	627.2	608	697.6	691.2	656
73	0	0	0	0	0	0	678.4	704	640	806.4	707.2	748.8	908.8	624
74	0	0	0	0	0	0	678.4	566.4	640	592	822.4	800	771.2	646.4
75	0	0	0	0	0	0	531.2	608	755.2	390.4	726.4	704	819.2	851.2
76	0	0	0	0	0	0	492.8	496	713.6	646.4	1004.8	569.6	739.2	700.8
77	0	0	0	0	0	0	720	508.8	665.6	697.6	1014.4	828.8	304	854.4
78	0	0	0	0	0	0	422.4	803.2	806.4	700.8	720	771.2	617.6	822.4
79	0	0	0	0	0	0	406.4	688	582.4	729.6	934.4	521.6	816	652.8
80	0	0	0	0	0	0	489.6	857.6	880	489.6	748.8	1065.6	617.6	630.4
81	0	0	0	0	0	0	716.8	899.2	985.6	649.6	451.2	460.8	569.6	403.2
82	0	0	0	0	0	0	1040	515.2	566.4	828.8	528	492.8	729.6	921.6
83	0	0	0	0	0	0	1084.8	694.4	422.4	403.2	1072	662.4	832	438.4
84	0	0	0	0	0	0	585.6	793.6	620.8	928	704	953.6	752	611.2
85	0	0	0	0	0	0	812.8	835.2	761.6	643.2	758.4	851.2	569.6	556.8
86	0	0	0	0	0	0	688	880	384	499.2	886.4	1001.6	736	320
87	0	0	0	0	0	0	707.2	828.8	745.6	608	745.6	601.6	668.8	579.2
88	0	0	0	0	0	0	899.2	739.2	668.8	384	809.6	819.2	652.8	800
89	0	0	0	0	0	0	521.6	793.6	451.2	780.8	761.6	723.2	582.4	656
90	0	0	0	0	0	0	528	803.2	880	582.4	822.4	665.6	620.8	531.2
avg	0	0	0	0	0	0	732.16	677.227	705.173	665.387	756.587	730.56	687.147	665.92
delay	0.253731	0.237288	0.686567	0.743902	0.671875	0.902439	502.158	504.279	489.272	498.031	503.127	498.784	493.74	505.959
loss	0	0	0	0	0	0	0.221898	0.315857	0.56623	0.617084	0.244286	0.237736	0.266142	0.264659
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
