Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.838s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	13.6	13.4	13.4	15.8	14.6	16	16.8	12.6	13.2	13.2	18	14.4	17.4	14
61	0	0	0	0	0	0	742.4	899.2	1148.8	995.2	425.6	489.6	1027.2	851.2
62	0	0	0	0	0	0	646.4	713.6	560	540.8	585.6	675.2	588.8	684.8
63	0	0	0	0	0	0	448	518.4	444.8	556.8	556.8	768	502.4	672
64	0	0	0	0	0	0	777.6	755.2	608	505.6	550.4	614.4	390.4	515.2
65	0	0	0	0	0	0	441.6	544	537.6	476.8	441.6	681.6	617.6	566.4
66	0	0	0	0	0	0	457.6	393.6	432	537.6	588.8	556.8	592	656
67	0	0	0	0	0	0	572.8	585.6	576	553.6	576	678.4	601.6	544
68	0	0	0	0	0	0	528	499.2	524.8	691.2	931.2	540.8	579.2	531.2
69	0	0	0	0	0	0	617.6	544	547.2	614.4	515.2	419.2	652.8	512
70	0	0	0	0	0	0	486.4	611.2	643.2	726.4	444.8	572.8	556.8	707.2
71	0	0	0	0	0	0	473.6	566.4	611.2	640	537.6	476.8	697.6	732.8
72	0	0	0	0	0	0	476.8	480	480	547.2	553.6	796.8	694.4	672
73	0	0	0	0	0	0	617.6	508.8	627.2	512	620.8	604.8	492.8	496
74	0	0	0	0	0	0	598.4	643.2	752	585.6	672	444.8	608	521.6
75	0	0	0	0	0	0	819.2	630.4	576	483.2	608	649.6	457.6	515.2
76	0	0	0	0	0	0	601.6	624	579.2	547.2	675.2	521.6	576	483.2
77	0	0	0	0	0	0	665.6	540.8	611.2	531.2	739.2	592	611.2	588.8
78	0	0	0	0	0	0	640	604.8	412.8	595.2	457.6	758.4	553.6	611.2
79	0	0	0	0	0	0	566.4	547.2	476.8	665.6	675.2	505.6	681.6	460.8
80	0	0	0	0	0	0	547.2	672	966.4	633.6	502.4	601.6	697.6	355.2
81	0	0	0	0	0	0	611.2	323.2	681.6	646.4	649.6	492.8	528	764.8
82	0	0	0	0	0	0	537.6	787.2	435.2	620.8	476.8	569.6	713.6	617.6
83	0	0	0	0	0	0	528	521.6	550.4	547.2	633.6	553.6	640	601.6
84	0	0	0	0	0	0	659.2	476.8	742.4	608	422.4	681.6	438.4	563.2
85	0	0	0	0	0	0	569.6	467.2	512	649.6	512	643.2	416	585.6
86	0	0	0	0	0	0	428.8	534.4	601.6	537.6	633.6	873.6	614.4	537.6
87	0	0	0	0	0	0	627.2	524.8	672	582.4	480	582.4	636.8	649.6
88	0	0	0	0	0	0	508.8	620.8	723.2	576	668.8	700.8	473.6	419.2
89	0	0	0	0	0	0	739.2	486.4	675.2	598.4	611.2	598.4	528	627.2
90	0	0	0	0	0	0	547.2	646.4	499.2	617.6	777.6	579.2	400	652.8
avg	0	0	0	0	0	0	582.72	575.68	606.933	597.44	584.107	607.467	585.6	589.867
delay	0.235294	0.238806	0.671642	0.746835	0.849315	0.7	519.588	563.903	514.505	562.56	571.37	566.91	554.62	519.479
loss	0	0	0	0	0	0	0.262159	0.594972	0.294054	0.604779	0.821429	0.579042	0.560904	0.29602
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=45', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
