Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.645s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	18	13.4	17.2	15.8	11.6	16	14.8	17.2	17.4	14.8	14.2	13.2	15.6	13.4
61	0	0	0	0	0	0	624	729.6	835.2	889.6	630.4	1072	585.6	988.8
62	0	0	0	0	0	0	784	896	915.2	835.2	764.8	771.2	780.8	1024
63	0	0	0	0	0	0	988.8	832	1068.8	710.4	892.8	896	806.4	819.2
64	0	0	0	0	0	0	1056	963.2	745.6	832	774.4	726.4	1020.8	867.2
65	0	0	0	0	0	0	947.2	742.4	998.4	822.4	691.2	1065.6	924.8	889.6
66	0	0	0	0	0	0	902.4	854.4	1091.2	656	1030.4	726.4	848	876.8
67	0	0	0	0	0	0	800	873.6	796.8	819.2	1062.4	988.8	752	886.4
68	0	0	0	0	0	0	790.4	688	1027.2	812.8	947.2	748.8	707.2	1126.4
69	0	0	0	0	0	0	918.4	1008	1033.6	726.4	745.6	860.8	864	883.2
70	0	0	0	0	0	0	912	796.8	633.6	1001.6	918.4	928	758.4	729.6
71	0	0	0	0	0	0	1036.8	739.2	928	784	793.6	960	835.2	1065.6
72	0	0	0	0	0	0	998.4	742.4	748.8	835.2	931.2	876.8	908.8	720
73	0	0	0	0	0	0	742.4	697.6	1020.8	976	1065.6	835.2	768	691.2
74	0	0	0	0	0	0	924.8	883.2	953.6	678.4	630.4	1158.4	729.6	908.8
75	0	0	0	0	0	0	790.4	752	652.8	867.2	883.2	899.2	1097.6	745.6
76	0	0	0	0	0	0	886.4	857.6	937.6	1027.2	716.8	768	870.4	691.2
77	0	0	0	0	0	0	652.8	880	825.6	966.4	899.2	806.4	876.8	992
78	0	0	0	0	0	0	595.2	969.6	771.2	883.2	745.6	697.6	912	1001.6
79	0	0	0	0	0	0	1075.2	896	659.2	630.4	924.8	1113.6	873.6	630.4
80	0	0	0	0	0	0	956.8	521.6	864	928	1056	771.2	697.6	771.2
81	0	0	0	0	0	0	1068.8	1062.4	1100.8	812.8	665.6	755.2	915.2	588.8
82	0	0	0	0	0	0	835.2	1097.6	860.8	729.6	950.4	844.8	876.8	656
83	0	0	0	0	0	0	793.6	998.4	854.4	889.6	851.2	956.8	752	912
84	0	0	0	0	0	0	860.8	963.2	1091.2	710.4	537.6	723.2	963.2	873.6
85	0	0	0	0	0	0	857.6	694.4	732.8	905.6	1302.4	608	1008	864
86	0	0	0	0	0	0	774.4	928	860.8	656	809.6	979.2	1075.2	582.4
87	0	0	0	0	0	0	915.2	892.8	710.4	912	838.4	832	960	819.2
88	0	0	0	0	0	0	806.4	851.2	899.2	1020.8	921.6	726.4	963.2	688
89	0	0	0	0	0	0	928	1065.6	768	816	752	764.8	761.6	979.2
90	0	0	0	0	0	0	748.8	716.8	844.8	745.6	1027.2	1033.6	924.8	803.2
avg	0	0	0	0	0	0	865.707	853.12	874.347	829.333	858.667	863.147	860.587	835.84
delay	0.255556	0.238806	0.697674	0.835443	0.827586	0.875	431.745	424.308	428.389	424.885	428.926	423.568	428.793	420.377
loss	0	0	0	0	0	0	0.0770713	0.058	0.0230088	0.0284091	0.0240964	0.026975	0.0341463	0.0215983
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=15e6', '--ratio=0.375', '--RngRun=21', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
