Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.933s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	12.2	14.6	15.2	14.8	18	11.8	13	14.8	13.2	14.4	13	16.4	16.6	16.8
61	0	0	0	0	0	0	582.4	1203.2	934.4	1027.2	720	1075.2	880	710.4
62	0	0	0	0	0	0	710.4	1008	1049.6	1091.2	742.4	960	1171.2	723.2
63	0	0	0	0	0	0	992	912	627.2	784	736	1014.4	544	1065.6
64	0	0	0	0	0	0	624	947.2	780.8	1097.6	544	1388.8	630.4	732.8
65	0	0	0	0	0	0	876.8	723.2	1388.8	1100.8	748.8	1027.2	633.6	630.4
66	0	0	0	0	0	0	771.2	681.6	707.2	748.8	1212.8	748.8	537.6	1100.8
67	0	0	0	0	0	0	742.4	700.8	1113.6	819.2	784	963.2	444.8	924.8
68	0	0	0	0	0	0	646.4	595.2	953.6	995.2	822.4	838.4	889.6	832
69	0	0	0	0	0	0	1216	880	761.6	572.8	960	854.4	534.4	688
70	0	0	0	0	0	0	1158.4	736	668.8	537.6	848	889.6	630.4	1072
71	0	0	0	0	0	0	1174.4	832	684.8	694.4	816	643.2	998.4	1068.8
72	0	0	0	0	0	0	854.4	726.4	608	985.6	800	768	880	777.6
73	0	0	0	0	0	0	1072	697.6	723.2	672	684.8	1011.2	675.2	857.6
74	0	0	0	0	0	0	1001.6	1248	800	572.8	1024	684.8	969.6	748.8
75	0	0	0	0	0	0	515.2	633.6	976	867.2	828.8	972.8	1001.6	889.6
76	0	0	0	0	0	0	736	876.8	1196.8	707.2	886.4	678.4	1046.4	825.6
77	0	0	0	0	0	0	675.2	870.4	768	710.4	1056	601.6	601.6	1043.2
78	0	0	0	0	0	0	937.6	1100.8	643.2	700.8	576	601.6	611.2	780.8
79	0	0	0	0	0	0	691.2	784	672	912	627.2	1020.8	592	966.4
80	0	0	0	0	0	0	982.4	592	755.2	851.2	668.8	905.6	992	1020.8
81	0	0	0	0	0	0	620.8	796.8	822.4	1040	601.6	684.8	566.4	915.2
82	0	0	0	0	0	0	1084.8	444.8	931.2	838.4	870.4	912	848	937.6
83	0	0	0	0	0	0	1152	524.8	729.6	1132.8	934.4	819.2	752	764.8
84	0	0	0	0	0	0	896	665.6	857.6	867.2	720	969.6	787.2	838.4
85	0	0	0	0	0	0	940.8	857.6	748.8	828.8	796.8	806.4	556.8	982.4
86	0	0	0	0	0	0	1088	966.4	828.8	553.6	1184	790.4	860.8	659.2
87	0	0	0	0	0	0	851.2	739.2	1462.4	915.2	659.2	844.8	835.2	771.2
88	0	0	0	0	0	0	768	1065.6	579.2	937.6	921.6	835.2	614.4	678.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=40', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
