Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.718s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17.8	14	12.4	15	14.2	14	15.2	15.2	15.2	16	15	16.6	14.6	17.2
61	0	0	0	0	0	0	454.4	828.8	748.8	924.8	819.2	630.4	1510.4	630.4
62	0	0	0	0	0	0	512	512	681.6	515.2	531.2	601.6	876.8	569.6
63	0	0	0	0	0	0	476.8	579.2	512	729.6	566.4	524.8	572.8	604.8
64	0	0	0	0	0	0	544	467.2	550.4	518.4	502.4	480	662.4	620.8
65	0	0	0	0	0	0	614.4	617.6	563.2	521.6	457.6	380.8	473.6	428.8
66	0	0	0	0	0	0	544	502.4	592	355.2	556.8	364.8	489.6	502.4
67	0	0	0	0	0	0	672	659.2	502.4	518.4	620.8	425.6	435.2	614.4
68	0	0	0	0	0	0	451.2	640	630.4	537.6	464	460.8	665.6	438.4
69	0	0	0	0	0	0	454.4	643.2	643.2	512	566.4	473.6	473.6	579.2
70	0	0	0	0	0	0	393.6	646.4	528	547.2	656	553.6	624	716.8
71	0	0	0	0	0	0	547.2	620.8	537.6	531.2	716.8	598.4	518.4	604.8
72	0	0	0	0	0	0	556.8	659.2	553.6	348.8	585.6	662.4	508.8	764.8
73	0	0	0	0	0	0	915.2	540.8	572.8	652.8	720	617.6	531.2	492.8
74	0	0	0	0	0	0	387.2	633.6	489.6	697.6	451.2	492.8	582.4	380.8
75	0	0	0	0	0	0	515.2	713.6	505.6	768	582.4	620.8	393.6	467.2
76	0	0	0	0	0	0	406.4	502.4	598.4	560	412.8	656	659.2	416
77	0	0	0	0	0	0	400	649.6	531.2	684.8	563.2	518.4	672	595.2
78	0	0	0	0	0	0	444.8	576	460.8	550.4	528	512	566.4	441.6
79	0	0	0	0	0	0	515.2	902.4	595.2	467.2	416	585.6	665.6	617.6
80	0	0	0	0	0	0	838.4	492.8	451.2	537.6	656	576	691.2	569.6
81	0	0	0	0	0	0	505.6	544	528	441.6	668.8	531.2	620.8	579.2
82	0	0	0	0	0	0	310.4	460.8	595.2	614.4	396.8	496	553.6	707.2
83	0	0	0	0	0	0	633.6	624	480	470.4	387.2	470.4	595.2	486.4
84	0	0	0	0	0	0	723.2	422.4	515.2	601.6	496	454.4	470.4	534.4
85	0	0	0	0	0	0	518.4	601.6	537.6	476.8	620.8	534.4	707.2	492.8
86	0	0	0	0	0	0	588.8	640	483.2	512	505.6	672	553.6	460.8
87	0	0	0	0	0	0	579.2	556.8	467.2	505.6	576	716.8	547.2	550.4
88	0	0	0	0	0	0	505.6	563.2	464	640	499.2	489.6	560	665.6
89	0	0	0	0	0	0	518.4	505.6	640	419.2	505.6	768	492.8	531.2
90	0	0	0	0	0	0	563.2	499.2	800	588.8	419.2	572.8	460.8	438.4
avg	0	0	0	0	0	0	536.32	593.493	558.613	558.293	548.267	548.053	604.48	550.08
delay	0.303371	0.242857	0.774194	0.693333	0.690141	0.671429	600.091	596.514	524.591	524.029	573.355	585.823	523.088	575.064
loss	0	0	0	0	0	0	0.65682	0.643697	0.335789	0.345804	0.898965	0.657938	0.349952	0.876081
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=42', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
