Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.640s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	14	18	13.8	13.8
61	0	688	1664	0
62	0	2680	4728	3048
63	2920	3640	320	3632
64	2728	2720	2328	2736
65	2632	2632	2624	2624
66	2624	2624	2616	2624
67	2624	2624	2632	2632
68	2632	2624	2616	2624
69	2624	2632	2624	2624
70	2624	2624	2640	2632
71	2632	2632	2632	2624
72	2624	2624	2624	2624
73	2624	2640	2632	2632
74	2808	2088	2800	2816
75	2752	2352	2656	2736
76	2624	2616	2608	2632
77	2736	2464	2560	2736
78	3504	0	3480	3496
79	3360	2072	792	4320
80	3424	2352	488	4240
81	2808	3824	824	3072
82	4488	4504	1216	344
83	3160	3144	3152	1048
84	3272	3272	3280	688
85	2624	2624	2616	2624
86	2624	2624	2624	2624
87	2632	2624	2624	2624
88	2624	2632	2624	2632
89	2616	2624	2632	2624
90	2568	2648	2648	2648
91	840	3232	3240	3232
92	0	3496	3488	3504
93	2128	2792	2808	2800
94	2608	2624	2624	2632
95	3096	3096	3088	1224
96	3216	3200	3208	888
97	3640	1584	3648	1656
98	2872	1896	2872	2872
99	2616	2632	2624	2624
100	2784	2168	2784	2792
101	4864	0	824	4840
102	3128	2768	2112	2536
103	2856	2848	2840	1960
104	3896	1952	3896	752
105	3304	3432	3432	312
106	2720	2736	2736	2312
107	3016	3144	2896	1456
108	3640	1936	3640	1312
109	1024	3616	4864	1024
110	1880	3560	1320	3768
111	3016	3016	1432	3040
112	2288	2752	2752	2736
113	2784	2112	2800	2800
114	2632	2624	2632	2624
115	3200	912	3200	3200
116	3856	0	2784	3848
117	3176	1272	2864	3176
118	4496	0	1504	4504
119	2904	1776	2912	2912
120	2640	2624	2632	2624
avg	2750.53	2460.8	2612.67	2548.67
delay	1843.87	1486.63	1768.09	1780.77
loss	0.476406	0.483532	0.495761	0.522314
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs2', '--datarate=10e6', '--RngRun=118'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
