Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.764s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13	13.6	11.4	13.8	17.4	14.8	14.4	14.6	15.2	14.6	11.6	15.2
61	800	726.4	796.8	636.8	688	576	720	796.8	771.2	835.2	656	742.4
62	707.2	675.2	640	1043.2	844.8	720	748.8	985.6	697.6	598.4	630.4	921.6
63	668.8	768	976	809.6	896	800	793.6	528	582.4	950.4	867.2	768
64	761.6	704	828.8	710.4	617.6	988.8	620.8	556.8	860.8	976	809.6	656
65	944	576	723.2	601.6	822.4	787.2	713.6	585.6	921.6	867.2	809.6	777.6
66	729.6	640	627.2	652.8	729.6	838.4	732.8	828.8	768	716.8	867.2	672
67	748.8	659.2	988.8	928	716.8	681.6	659.2	569.6	704	777.6	867.2	828.8
68	803.2	723.2	758.4	940.8	486.4	643.2	729.6	640	732.8	758.4	886.4	854.4
69	630.4	915.2	729.6	748.8	931.2	614.4	713.6	934.4	652.8	832	656	592
70	934.4	793.6	902.4	723.2	723.2	579.2	854.4	636.8	640	780.8	899.2	630.4
71	838.4	736	672	956.8	569.6	969.6	633.6	476.8	851.2	953.6	726.4	953.6
72	816	848	438.4	780.8	758.4	944	396.8	665.6	515.2	1075.2	1014.4	700.8
73	748.8	812.8	838.4	809.6	684.8	598.4	796.8	793.6	720	953.6	678.4	668.8
74	707.2	579.2	1107.2	726.4	595.2	835.2	707.2	822.4	691.2	889.6	595.2	745.6
75	899.2	777.6	627.2	636.8	745.6	768	665.6	585.6	758.4	915.2	764.8	646.4
76	729.6	534.4	668.8	652.8	748.8	870.4	467.2	592	761.6	867.2	825.6	899.2
77	720	662.4	710.4	614.4	652.8	1030.4	822.4	636.8	688	800	672	614.4
78	691.2	742.4	659.2	707.2	768	489.6	675.2	764.8	844.8	768	918.4	681.6
79	886.4	812.8	793.6	723.2	835.2	588.8	713.6	652.8	636.8	716.8	784	960
80	528	793.6	982.4	947.2	761.6	566.4	835.2	534.4	806.4	675.2	806.4	697.6
81	716.8	892.8	790.4	716.8	867.2	627.2	531.2	764.8	841.6	963.2	761.6	419.2
82	748.8	598.4	860.8	486.4	700.8	710.4	633.6	761.6	688	707.2	691.2	771.2
83	720	569.6	1008	777.6	860.8	553.6	544	675.2	544	1024	745.6	800
84	908.8	752	851.2	624	710.4	684.8	816	1104	643.2	636.8	889.6	656
85	963.2	768	588.8	585.6	704	921.6	476.8	681.6	668.8	748.8	828.8	812.8
86	566.4	924.8	732.8	720	857.6	537.6	780.8	761.6	780.8	736	601.6	608
87	633.6	777.6	832	745.6	678.4	572.8	553.6	601.6	1094.4	742.4	723.2	713.6
88	675.2	512	499.2	681.6	908.8	857.6	812.8	742.4	803.2	688	553.6	918.4
89	569.6	854.4	905.6	547.2	508.8	774.4	684.8	784	940.8	448	777.6	940.8
90	761.6	726.4	681.6	780.8	736	854.4	832	768	576	867.2	704	643.2
avg	751.893	728.533	773.973	733.867	736.96	732.8	688.853	707.733	739.52	808.96	767.04	743.147
delay	450.982	449.727	449.92	451.663	451.42	457	452.184	446.98	453.816	465.118	452.162	450.843
loss	0.0290179	0.0212766	0.0151899	0.00821918	0.0247253	0.0311111	0.0131579	0.0228571	0.0360825	0.019337	0.0650759	0.0665138
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=33', '--locationFile=locationtxt/locationFile42d.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
