Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.771s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.6	17.8	15	15.4	14	16.8	14.6	14.2	14.6	16	15.2	15
61	752	668.8	864	873.6	521.6	585.6	438.4	457.6	393.6	444.8	345.6	745.6
62	579.2	281.6	352	320	454.4	569.6	768	758.4	726.4	675.2	761.6	566.4
63	672	537.6	483.2	569.6	419.2	505.6	460.8	409.6	185.6	435.2	617.6	476.8
64	528	358.4	332.8	604.8	448	361.6	416	566.4	681.6	656	172.8	332.8
65	697.6	179.2	499.2	646.4	358.4	518.4	633.6	630.4	560	400	662.4	630.4
66	502.4	428.8	662.4	566.4	489.6	435.2	531.2	691.2	377.6	572.8	630.4	576
67	470.4	732.8	512	579.2	480	464	595.2	368	384	396.8	384	403.2
68	467.2	400	416	467.2	300.8	307.2	592	697.6	342.4	448	534.4	368
69	467.2	384	592	649.6	662.4	624	585.6	563.2	252.8	732.8	480	313.6
70	547.2	422.4	614.4	483.2	403.2	483.2	348.8	691.2	297.6	550.4	563.2	224
71	675.2	432	595.2	489.6	236.8	451.2	496	502.4	403.2	534.4	476.8	608
72	614.4	448	617.6	675.2	425.6	518.4	646.4	569.6	307.2	291.2	358.4	809.6
73	483.2	598.4	483.2	393.6	492.8	492.8	505.6	473.6	572.8	608	576	348.8
74	393.6	416	544	451.2	384	470.4	457.6	441.6	624	444.8	492.8	352
75	486.4	508.8	336	524.8	540.8	502.4	512	796.8	550.4	627.2	307.2	464
76	528	598.4	438.4	448	371.2	467.2	368	240	300.8	489.6	460.8	515.2
77	438.4	531.2	444.8	432	403.2	409.6	374.4	460.8	342.4	432	652.8	640
78	601.6	428.8	342.4	592	412.8	467.2	470.4	243.2	556.8	665.6	454.4	342.4
79	502.4	595.2	412.8	384	326.4	329.6	505.6	627.2	348.8	528	531.2	643.2
80	604.8	761.6	438.4	393.6	204.8	278.4	524.8	595.2	531.2	419.2	435.2	467.2
81	528	473.6	368	483.2	508.8	614.4	371.2	515.2	374.4	390.4	579.2	745.6
82	518.4	483.2	732.8	649.6	473.6	649.6	518.4	585.6	438.4	140.8	304	444.8
83	438.4	425.6	390.4	454.4	544	617.6	448	364.8	464	496	425.6	492.8
84	470.4	563.2	444.8	524.8	230.4	412.8	588.8	547.2	588.8	464	524.8	230.4
85	624	547.2	505.6	473.6	598.4	374.4	505.6	531.2	713.6	393.6	723.2	339.2
86	572.8	780.8	515.2	400	499.2	457.6	457.6	723.2	544	556.8	505.6	406.4
87	364.8	448	364.8	342.4	342.4	409.6	537.6	790.4	534.4	374.4	656	332.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=28', '--locationFile=locationtxt/locationFile42d.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
