Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.420s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	13.4	15.6	14.2	15.6
61	294.8	324.08	280.4	293.52
62	274.8	262.64	227.52	260.64
63	218.24	237.44	263.68	257.76
64	255.12	265.04	272.4	258.8
65	261.36	253.12	258.24	245.04
66	258.8	248.56	252.64	263.2
67	259.2	269.68	237.84	263.28
68	277.36	255.76	292.8	260.64
69	238.64	247.2	277.44	270.24
70	265.28	266.4	230	251.12
71	270.32	258.48	234.8	242.4
72	292.88	274.48	248.72	260.72
73	265.12	261.84	266.96	248.72
74	283.04	252.24	261.92	236.16
75	254.48	258	261.04	278.48
76	260.8	250.32	256.32	238.96
77	249.44	255.36	238	270.88
78	228.56	246.32	254.72	259.92
79	209.6	257.76	276.56	273.6
80	273.44	260.08	228.88	283.92
81	236	256	217.84	244.08
82	272	232.4	257.44	265.2
83	279.04	254.08	269.44	270
84	248.24	257.84	250.4	229.44
85	255.2	260.72	265.28	277.36
86	258	277.36	268.96	250.08
87	259.6	261.76	233.6	264.64
88	232.8	245.28	261.12	256.08
89	252.64	237.44	244.64	258.96
90	268.48	232	264.08	242.64
91	251.2	241.28	240.08	268.72
92	248.56	274.96	263.12	280.96
93	238.48	256.88	261.76	271.92
94	241.92	251.04	248.88	235.84
95	254.72	269.76	247.68	232.48
96	258.08	273.2	239.12	256.64
97	239.92	224.64	268.56	269.52
98	233.28	238.08	244.48	240.64
99	249.6	255.6	248.88	246.8
100	245.2	284.24	274	298
101	284.24	263.52	273.2	293.12
102	260.72	268.08	270.72	262.16
103	258.08	247.36	264.4	243.04
104	256.56	258.88	215.2	266.96
105	248	264.4	278.32	234.16
106	251.44	256.48	239.04	235.2
107	268.48	240.64	251.76	252.64
108	257.28	265.04	261.04	250
109	240.08	259.68	275.68	270.16
110	273.84	280.24	263.92	267.6
111	253.12	258	264.24	248.8
112	240.88	247.68	240.48	232.4
113	242.4	245.12	258.08	242.24
114	256.96	261.36	255.6	248.48
115	241.36	285.76	237.52	314.48
116	276.4	230.4	261.6	266.56
117	239.68	240.96	242.24	260
118	284.48	239.84	262.56	225.6
119	238.96	254.96	263.76	262.96
120	219.84	240.4	241.12	250.88
avg	255.117	256.636	255.179	258.424
delay	597.087	880.071	552.937	318.165
loss	0.411856	0.622143	0.363069	0.0292944
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=10e5', '--packetSize=1e2', '--tcp=0', '--RngRun=1'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
