Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.417s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	17.2	13.6	13.4	14.8
61	552.8	468.64	620.16	439.28
62	465.12	473.2	469.52	459.68
63	454.72	472.8	464.72	461.2
64	471.2	453.12	458.24	472.8
65	471.6	446.64	472.8	472.64
66	487.12	442.96	487.2	473.6
67	477.28	472.8	454.72	462.72
68	454.48	469.6	459.04	465.84
69	506.48	461.28	480.16	465.36
70	460.4	471.84	455.28	468.48
71	485.44	484.08	455.6	466.72
72	451.84	475.52	478.56	471.2
73	491.76	474.16	482.08	482.88
74	472.64	450.88	472.8	485.6
75	455.2	452.8	459.44	446.96
76	490.64	474.72	472.8	476.08
77	480.64	464.72	480.4	444.96
78	433.2	479.04	461.12	459.6
79	448.96	492.16	443.6	487.92
80	461.12	489.92	470.96	513.68
81	430.56	492.64	476.16	481.92
82	473.44	448.32	470.4	463.84
83	472.4	454.32	465.12	458.72
84	444.4	471.6	446.8	454.8
85	468.16	456.8	472.64	446.88
86	472	453.92	466.72	460.48
87	446.56	472.64	478.72	469.6
88	452.32	471.6	455.52	472.4
89	477.76	507.52	473.52	460.56
90	468.64	447.28	505.84	486.4
91	457.6	443.84	473.28	478.08
92	452.88	472.8	461.52	464.96
93	482.16	472.4	436.32	469.28
94	462.4	450.08	471.6	473.2
95	477.6	478.08	471.2	461.12
96	427.92	461.28	473.28	461.84
97	443.84	437.6	446.4	471.2
98	468	472	460.96	457.6
99	472.64	458.32	464.64	457.84
100	472.8	458.24	462.8	467.6
101	456.48	472.8	450.08	469.92
102	474.24	445.76	486.88	472.8
103	483.6	438.56	485.68	469.92
104	469.44	462.16	479.44	459.04
105	487.04	486.08	464.8	468.64
106	456.64	478.24	472.8	460.48
107	476.32	438.24	480.48	477.28
108	465.6	462.24	464.96	469.92
109	458.4	453.92	459.2	463.36
110	472.64	468.8	457.6	442.56
111	472.8	454.64	467.84	454.64
112	420.72	468	463.6	473.6
113	464.56	440.32	484.8	483.92
114	461.44	465.12	461.84	461.52
115	474.56	479.04	414.8	471.6
116	494.88	489.68	456.16	479.92
117	465.12	473.6	470.72	460
118	458.24	444.64	458.24	450.08
119	472.8	459.84	461.12	490.4
120	472.8	477.84	468.72	420.64
(1,0)	(2,5)	(3,0)	(4,77888)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	467.584	465.195	469.04	466.596
delay	474.701	334.766	448.859	1360.2
loss	0.19334	0.150966	0.188218	0.74449
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=2'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
