Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.471s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	13.8	12.2	14.2	13.6	14.2	15	14.8	13.4	13.8	17.4	15.6	14.8	15.6	14.2	15.4	16.8	13.4	0	14.6	12
61	264	256	256	256	256	200	184	168	248	168	112	144	216	200	160	176	200	180	128	152
62	296	320	344	312	288	184	208	152	184	128	192	192	184	136	128	104	112	64	128	128
63	264	328	312	296	264	168	208	192	208	176	168	144	144	160	216	256	248	200	160	208
64	304	256	304	272	224	144	136	80	152	104	136	144	192	112	184	128	144	104	200	128
65	216	288	224	312	144	96	176	160	136	176	128	112	144	160	168	168	104	88	160	112
66	288	264	296	296	216	192	200	216	200	216	200	208	184	312	192	208	168	120	168	160
67	240	184	280	280	152	152	168	184	200	144	192	152	168	80	104	128	168	144	160	88
68	224	168	272	312	216	112	176	128	152	144	144	128	168	152	192	200	104	136	128	88
69	232	176	264	320	120	192	256	176	168	192	192	208	192	160	144	104	144	112	144	128
70	248	248	216	264	136	120	160	48	144	160	184	176	224	136	64	96	136	56	192	176
71	272	176	240	256	200	136	232	208	160	128	152	160	160	144	192	120	120	168	200	216
72	272	256	296	288	176	144	112	88	112	120	184	136	184	200	128	144	96	160	104	144
73	224	304	232	296	120	96	176	152	168	280	192	152	192	184	96	128	152	96	80	144
74	296	232	272	248	136	80	136	112	136	120	200	88	144	152	192	216	144	176	200	192
75	232	264	184	272	104	112	168	144	136	128	192	144	224	144	104	48	152	104	120	192
76	312	288	304	280	152	208	152	168	192	208	168	176	136	128	152	112	176	216	192	168
