Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.634s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	16.2	14	15	14.2
61	3064	3056	3056	3056
62	3056	3072	3072	3088
63	3072	3072	3072	3072
64	3096	3080	3072	3072
65	3064	3072	3080	3072
66	3072	3072	3072	3072
67	3080	3088	3072	3080
68	3072	3072	3072	3072
69	3080	3064	3072	3072
70	3072	3088	3088	3072
71	3072	3072	3072	3072
72	3072	3072	3072	3072
73	3072	3072	3080	3096
74	3072	3072	3072	3072
75	3080	3072	3072	3064
76	3088	3080	3072	3080
77	3064	3072	3080	3072
78	3064	3072	3072	3080
79	3088	3088	3072	3072
80	3080	3064	3072	3072
81	3072	3072	3072	3072
82	3072	3088	3088	3072
83	3072	3072	3072	3072
84	3072	3072	3064	3080
85	3072	3072	3088	3088
86	3080	3072	3072	3064
87	3072	3072	3072	3072
88	3080	3080	3080	3080
89	3064	3072	3072	3080
90	3072	3072	3072	3072
91	3096	3080	3072	3072
92	3072	3080	3088	3080
93	3072	3080	3072	3064
94	3072	3072	3072	3072
95	3072	3072	3072	3072
96	3072	3072	3080	3096
97	3072	3072	3072	3072
98	3080	3064	3056	3056
99	3072	3072	3072	3072
100	3072	3072	3072	3072
101	3072	3088	3088	3072
102	3072	3072	3064	3080
103	3072	3072	3072	3072
104	3080	3064	3072	3072
105	3072	3072	3072	3072
106	3072	3088	3088	3072
107	3072	3072	3072	3072
108	3072	3072	3072	3072
109	3072	3072	3064	3080
110	3072	3072	3088	3088
111	3080	3072	3072	3064
112	3072	3064	3056	3064
113	3072	3088	3088	3072
114	3072	3072	3072	3072
115	3072	3072	3080	3096
116	3072	3072	3056	3056
117	3080	3064	3072	3072
118	3072	3080	3088	3080
119	3072	3080	3072	3064
120	3072	3072	3072	3072
avg	3073.73	3073.87	3073.73	3073.73
delay	392.761	391.016	391.648	390.436
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs2', '--datarate=4e6', '--RngRun=4'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
