Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  9	  9	  0
2 	  3	  4	  9	  16845	  0
2 	  1	  4	  9	  9	  0
1 	  2	  4	  9	  13201	  0
6 	  5	  4	  9	  9	  0
5 	  6	  4	  9	  7087	  0
5 	  4	  4	  9	  10	  0
4 	  5	  4	  9	  5129	  0
9 	  8	  4	  9	  9	  0
8 	  9	  4	  9	  11664	  0
8 	  7	  4	  9	  9	  0
7 	  8	  4	  9	  13624	  0
8 	  9	  4	  10	  5	  1
2 	  3	  4	  10	  4	  1
8 	  9	  2	  10	  184	  1
1 	  2	  4	  10	  90	  1
7 	  8	  4	  10	  111	  1

 TotalTx Number= 68000

 TotalReset Number= 3346
