Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  9	  10	  0
8 	  9	  4	  9	  14570	  0
8 	  7	  4	  9	  9	  0
7 	  8	  4	  9	  12948	  0
6 	  5	  4	  9	  10	  0
5 	  6	  4	  9	  7969	  0
5 	  4	  4	  9	  12	  0
4 	  5	  4	  9	  6134	  0
3 	  2	  4	  9	  10	  0
2 	  3	  4	  9	  11967	  0
2 	  1	  4	  9	  9	  0
1 	  2	  4	  9	  10903	  0
8 	  9	  4	  10	  25	  1
2 	  3	  4	  10	  62	  1
7 	  8	  4	  10	  110	  1
1 	  2	  4	  10	  83	  1
1 	  2	  1	  4	  4	  1
2 	  3	  2	  10	  154	  1
8 	  9	  2	  10	  5	  1
2 	  3	  1	  10	  4	  1
1 	  2	  2	  10	  1	  1

 TotalTx Number= 65000

 TotalReset Number= 3440
