Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  9	  9	  0
7 	  8	  4	  9	  3565	  0
7 	  6	  4	  9	  9	  0
6 	  7	  4	  9	  2064	  0
6 	  5	  4	  9	  9	  0
5 	  6	  4	  9	  7329	  0
16 	  15	  4	  9	  10	  0
15 	  16	  4	  9	  6365	  0
15 	  14	  4	  9	  9	  0
14 	  15	  4	  9	  4876	  0
14 	  13	  4	  9	  9	  0
13 	  14	  4	  9	  3122	  0
12 	  11	  4	  9	  9	  0
11 	  12	  4	  9	  3809	  0
11 	  10	  4	  9	  9	  0
10 	  11	  4	  9	  2368	  0
10 	  9	  4	  9	  10	  0
9 	  10	  4	  9	  3710	  0
4 	  3	  4	  9	  9	  0
3 	  4	  4	  9	  5576	  0
3 	  2	  4	  9	  10	  0
2 	  3	  4	  9	  4999	  0
2 	  1	  4	  9	  9	  0
1 	  2	  4	  9	  2792	  0
3 	  4	  4	  10	  61	  1
11 	  12	  4	  10	  49	  1
1 	  2	  4	  10	  4	  1
7 	  8	  4	  10	  14	  1
15 	  16	  4	  10	  59	  1
13 	  14	  4	  10	  31	  1
10 	  11	  4	  10	  6	  1
6 	  7	  4	  10	  6	  1
14 	  15	  4	  10	  11	  1
2 	  3	  4	  10	  19	  1
5 	  6	  4	  10	  22	  1
3 	  4	  0	  10	  4	  1
5 	  6	  2	  10	  4	  1
14 	  15	  2	  10	  11	  1
15 	  16	  2	  10	  11	  1
9 	  10	  4	  10	  1	  1

 TotalTx Number= 51000

 TotalReset Number= 2754
