Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.829s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.4	16.4	13.2	14.8	17.2	13.2	15.2	15.4	16.8	12.6	14.8	15.6
61	732.8	1219.2	886.4	0	1113.6	953.6	822.4	1113.6	822.4	1081.6	793.6	1299.2
62	1062.4	1334.4	1292.8	0	1001.6	1385.6	1187.2	1145.6	1228.8	1248	998.4	886.4
63	1376	1059.2	889.6	0	1510.4	1308.8	1228.8	844.8	1161.6	1113.6	1081.6	1072
64	908.8	1644.8	1136	0	1324.8	1212.8	806.4	1008	1328	1257.6	1260.8	886.4
65	1075.2	1142.4	985.6	0	1296	1001.6	1008	1228.8	1241.6	1139.2	1020.8	1350.4
66	1542.4	899.2	899.2	0	921.6	899.2	1107.2	1171.2	1408	934.4	1382.4	1219.2
67	1120	889.6	976	0	937.6	1404.8	1241.6	1036.8	982.4	1001.6	1491.2	1347.2
68	1379.2	1142.4	1209.6	0	1228.8	947.2	1241.6	1088	1222.4	1091.2	966.4	1283.2
69	774.4	1129.6	1257.6	0	1196.8	1100.8	713.6	1062.4	1196.8	1068.8	1152	1017.6
70	1164.8	931.2	1347.2	0	1078.4	1494.4	1155.2	1040	1062.4	1209.6	956.8	934.4
71	1260.8	1440	902.4	0	1030.4	1209.6	1132.8	1142.4	1254.4	1113.6	966.4	1315.2
72	1062.4	1113.6	1043.2	0	1126.4	1510.4	1484.8	646.4	1136	1158.4	1008	1299.2
73	1072	1190.4	976	0	1049.6	1043.2	707.2	1548.8	1337.6	1251.2	1196.8	1344
74	1296	1078.4	950.4	0	1136	1068.8	1280	1328	1280	972.8	1257.6	995.2
75	1251.2	1059.2	934.4	0	1059.2	1545.6	1283.2	784	1155.2	1065.6	1052.8	1347.2
76	1171.2	828.8	1385.6	0	1123.2	1244.8	947.2	1094.4	1472	1097.6	1097.6	1321.6
77	1107.2	1171.2	1232	0	1200	1008	1337.6	1241.6	944	956.8	816	1068.8
78	1104	1161.6	1056	0	1254.4	1126.4	1136	1356.8	921.6	1152	1228.8	1004.8
79	1145.6	963.2	998.4	0	1484.8	1216	944	1443.2	1155.2	1171.2	934.4	1228.8
80	1273.6	1062.4	1040	0	934.4	1209.6	928	1100.8	1580.8	1190.4	1020.8	1088
81	1190.4	1193.6	972.8	0	976	1270.4	1302.4	1241.6	1110.4	1363.2	774.4	966.4
82	1232	931.2	1206.4	0	1091.2	1452.8	1504	908.8	1120	1401.6	1084.8	636.8
83	1052.8	1078.4	1171.2	0	1244.8	854.4	1196.8	1171.2	1075.2	1132.8	1270.4	1350.4
84	950.4	1196.8	1283.2	0	1148.8	1168	1219.2	1216	1248	1065.6	1129.6	1216
85	844.8	1148.8	1065.6	0	1155.2	1219.2	937.6	1292.8	1155.2	1408	982.4	1254.4
86	982.4	960	1302.4	0	1020.8	1024	1094.4	1196.8	1292.8	1353.6	1046.4	1376
87	1305.6	1059.2	1225.6	0	1126.4	1068.8	1238.4	1587.2	1059.2	1059.2	944	1145.6
88	979.2	528	876.8	0	1324.8	1049.6	1244.8	777.6	1177.6	924.8	1174.4	1248
89	880	1097.6	1369.6	0	1312	1171.2	1017.6	1136	1488	1062.4	1244.8	976
90	1574.4	1456	1123.2	0	1372.8	764.8	1033.6	1004.8	924.8	854.4	1260.8	1516.8
avg	1129.07	1103.68	1099.84	0	1159.36	1164.48	1116.05	1131.95	1184.75	1130.03	1086.51	1166.51
delay	30.5077	30.6667	30.3339	0.27027	31.3809	30.1184	29.9079	32.599	30.0575	31.4768	32.8553	33.8947
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=25e6', '--ratio=0.375', '--RngRun=17', '--locationFile=locationtxt/locationFile42c.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
