Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.435s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13	16	12	11.8	14.6	16	16.4	12.8	16.4	11.6	15.4	17.8
61	156.8	188.8	169.6	0	140.8	131.2	169.6	195.2	262.4	172.8	188.8	163.2
62	172.8	259.2	224	0	240	201.6	284.8	259.2	201.6	246.4	195.2	249.6
63	233.6	204.8	233.6	0	243.2	243.2	227.2	201.6	217.6	179.2	275.2	265.6
64	227.2	211.2	211.2	0	140.8	185.6	144	281.6	259.2	163.2	243.2	195.2
65	227.2	227.2	259.2	0	307.2	144	188.8	185.6	195.2	259.2	185.6	227.2
66	243.2	195.2	249.6	0	217.6	249.6	201.6	217.6	249.6	240	179.2	265.6
67	246.4	233.6	217.6	0	201.6	204.8	195.2	185.6	233.6	256	227.2	188.8
68	256	211.2	211.2	0	185.6	265.6	185.6	195.2	211.2	188.8	243.2	265.6
69	172.8	256	281.6	0	243.2	291.2	211.2	195.2	243.2	281.6	297.6	227.2
70	172.8	163.2	243.2	0	179.2	262.4	172.8	201.6	262.4	188.8	163.2	233.6
71	252.8	275.2	195.2	0	265.6	249.6	201.6	249.6	195.2	233.6	272	179.2
72	256	224	179.2	0	236.8	256	217.6	227.2	195.2	240	204.8	211.2
73	313.6	307.2	240	0	281.6	153.6	297.6	227.2	195.2	227.2	227.2	265.6
74	288	208	172.8	0	211.2	224	281.6	227.2	179.2	249.6	188.8	227.2
75	211.2	272	201.6	0	179.2	188.8	201.6	227.2	147.2	188.8	179.2	179.2
76	201.6	256	275.2	0	224	217.6	233.6	272	224	169.6	192	284.8
77	313.6	243.2	243.2	0	243.2	252.8	147.2	249.6	281.6	233.6	153.6	201.6
78	224	163.2	227.2	0	294.4	153.6	281.6	201.6	323.2	227.2	227.2	272
79	281.6	176	211.2	0	275.2	233.6	291.2	272	249.6	272	153.6	243.2
80	272	233.6	364.8	0	249.6	233.6	243.2	284.8	313.6	227.2	195.2	281.6
81	281.6	297.6	249.6	0	211.2	185.6	217.6	275.2	217.6	185.6	256	172.8
82	233.6	211.2	140.8	0	195.2	211.2	313.6	147.2	179.2	233.6	227.2	265.6
83	147.2	179.2	195.2	0	259.2	169.6	227.2	201.6	265.6	252.8	192	227.2
84	227.2	268.8	220.8	0	307.2	272	227.2	259.2	275.2	224	185.6	211.2
85	297.6	201.6	220.8	0	284.8	259.2	211.2	140.8	227.2	265.6	185.6	201.6
86	272	204.8	329.6	0	249.6	240	323.2	224	172.8	176	195.2	201.6
87	243.2	227.2	227.2	0	201.6	227.2	259.2	217.6	249.6	259.2	208	313.6
88	153.6	307.2	172.8	0	201.6	211.2	256	195.2	236.8	249.6	179.2	208
89	259.2	220.8	192	0	291.2	227.2	265.6	272	227.2	265.6	249.6	307.2
90	220.8	288	265.6	0	233.6	217.6	198.4	233.6	220.8	188.8	265.6	233.6
avg	235.307	230.507	227.52	0	233.173	218.773	229.227	224.107	230.4	224.853	211.2	232.32
delay	0.617188	0.725191	1.34646	0.254237	1.20388	2.7541	2.80769	1.07407	1.13	2.8374	1.02857	1.11538
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=5e6', '--ratio=0.375', '--RngRun=2', '--locationFile=locationtxt/locationFile42c.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
