Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  9	  9	  0
11 	  12	  4	  9	  3418	  0
11 	  10	  4	  9	  10	  0
10 	  11	  4	  9	  2567	  0
10 	  9	  4	  9	  9	  0
9 	  10	  4	  9	  3833	  0
16 	  15	  4	  9	  10	  0
15 	  16	  4	  9	  9901	  0
15 	  14	  4	  9	  9	  0
14 	  15	  4	  9	  5582	  0
14 	  13	  4	  9	  10	  0
13 	  14	  4	  9	  2816	  0
8 	  7	  4	  9	  15	  0
7 	  8	  4	  9	  2906	  0
7 	  6	  4	  9	  10	  0
6 	  7	  4	  9	  2699	  0
6 	  5	  4	  9	  10	  0
5 	  6	  4	  9	  10153	  0
4 	  3	  4	  9	  10	  0
3 	  4	  4	  9	  9569	  0
3 	  2	  4	  9	  9	  0
2 	  3	  4	  9	  4592	  0
2 	  1	  4	  9	  10	  0
1 	  2	  4	  9	  2516	  0
15 	  16	  4	  10	  23	  1
3 	  4	  4	  10	  72	  1
7 	  8	  4	  10	  15	  1
11 	  12	  4	  10	  60	  1
6 	  7	  4	  10	  4	  1
15 	  16	  1	  10	  4	  1
14 	  15	  2	  10	  10	  1
10 	  11	  4	  10	  24	  1
13 	  14	  4	  10	  47	  1
5 	  6	  4	  10	  4	  1
1 	  2	  4	  10	  3	  1
6 	  7	  2	  10	  5	  1
2 	  3	  4	  10	  17	  1
9 	  10	  4	  10	  21	  1
15 	  16	  0	  10	  4	  1
5 	  6	  2	  10	  5	  1
14 	  15	  1	  10	  4	  1
13 	  14	  2	  10	  2	  1
3 	  4	  0	  10	  2	  1

 TotalTx Number= 61000

 TotalReset Number= 2592
