Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  9	  10	  0
7 	  8	  4	  9	  2383	  0
7 	  6	  4	  9	  9	  0
6 	  7	  4	  9	  2199	  0
6 	  5	  4	  9	  9	  0
5 	  6	  4	  9	  1941	  0
4 	  3	  4	  9	  10	  0
3 	  4	  4	  9	  3201	  0
3 	  2	  4	  9	  9	  0
2 	  3	  4	  9	  1818	  0
2 	  1	  4	  9	  10	  0
1 	  2	  4	  9	  1771	  0
12 	  11	  4	  9	  10	  0
11 	  12	  4	  9	  2218	  0
11 	  10	  4	  9	  9	  0
10 	  11	  4	  9	  2166	  0
10 	  9	  4	  9	  10	  0
9 	  10	  4	  9	  2244	  0
16 	  15	  4	  9	  9	  0
15 	  16	  4	  9	  2702	  0
15 	  14	  4	  9	  9	  0
14 	  15	  4	  9	  1637	  0
14 	  13	  4	  9	  10	  0
13 	  14	  4	  9	  1351	  0
11 	  12	  4	  10	  26	  1
3 	  4	  4	  10	  39	  1
2 	  3	  4	  10	  43	  1
7 	  8	  4	  10	  44	  1
15 	  16	  4	  10	  42	  1
10 	  11	  4	  10	  14	  1
13 	  14	  4	  10	  4	  1
6 	  7	  4	  10	  8	  1
14 	  15	  4	  10	  8	  1
5 	  6	  4	  10	  7	  1
9 	  10	  4	  10	  9	  1
10 	  11	  2	  10	  5	  1
2 	  3	  2	  10	  5	  1

 TotalTx Number= 26000

 TotalReset Number= 3495
