Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  9	  10	  0
5 	  6	  4	  9	  8188	  0
5 	  4	  4	  9	  9	  0
4 	  5	  4	  9	  6212	  0
9 	  8	  4	  9	  10	  0
8 	  9	  4	  9	  12152	  0
8 	  7	  4	  9	  10	  0
7 	  8	  4	  9	  9149	  0
3 	  2	  4	  9	  9	  0
2 	  3	  4	  9	  11609	  0
2 	  1	  4	  9	  9	  0
1 	  2	  4	  9	  14383	  0
8 	  9	  4	  10	  9	  1
1 	  2	  1	  4	  4	  1
1 	  2	  4	  10	  86	  1
7 	  8	  4	  10	  97	  1
2 	  3	  2	  10	  53	  1

 TotalTx Number= 62000

 TotalReset Number= 3971
