Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  9	  9	  0
3 	  4	  4	  9	  12664	  0
3 	  2	  4	  9	  9	  0
2 	  3	  4	  9	  7442	  0
2 	  1	  4	  9	  9	  0
1 	  2	  4	  9	  2271	  0
8 	  7	  4	  9	  10	  0
7 	  8	  4	  9	  5849	  0
7 	  6	  4	  9	  9	  0
6 	  7	  4	  9	  4992	  0
6 	  5	  4	  9	  10	  0
5 	  6	  4	  9	  13680	  0
12 	  11	  4	  9	  9	  0
11 	  12	  4	  9	  3101	  0
11 	  10	  4	  9	  10	  0
10 	  11	  4	  9	  2724	  0
10 	  9	  4	  9	  9	  0
9 	  10	  4	  9	  6065	  0
16 	  15	  4	  9	  9	  0
15 	  16	  4	  9	  12735	  0
15 	  14	  4	  9	  30	  0
14 	  15	  4	  10	  39	  1
14 	  15	  4	  9	  9887	  0
14 	  13	  4	  9	  9	  0
13 	  14	  4	  10	  112	  1
13 	  14	  4	  9	  5923	  0
10 	  11	  4	  10	  21	  1
11 	  12	  4	  10	  35	  1
7 	  8	  4	  10	  26	  1
15 	  16	  4	  10	  10	  1
6 	  7	  4	  10	  69	  1
7 	  8	  2	  10	  67	  1
2 	  3	  4	  10	  36	  1
9 	  10	  4	  10	  4	  1
7 	  8	  0	  10	  1	  1
1 	  2	  4	  10	  15	  1
3 	  4	  4	  10	  89	  1
1 	  2	  3	  7	  4	  1
5 	  6	  4	  10	  6	  1

 TotalTx Number= 88000

 TotalReset Number= 3130
