Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  9	  10	  0
15 	  16	  4	  9	  2274	  0
15 	  14	  4	  9	  10	  0
14 	  15	  4	  9	  1701	  0
14 	  13	  4	  9	  9	  0
13 	  14	  4	  9	  1551	  0
4 	  3	  4	  9	  10	  0
3 	  4	  4	  9	  2243	  0
3 	  2	  4	  9	  10	  0
2 	  3	  4	  9	  1796	  0
2 	  1	  4	  9	  10	  0
1 	  2	  4	  9	  1815	  0
12 	  11	  4	  9	  9	  0
11 	  12	  4	  9	  2522	  0
11 	  10	  4	  9	  10	  0
10 	  11	  4	  9	  1789	  0
10 	  9	  4	  9	  10	  0
9 	  10	  4	  9	  1567	  0
8 	  7	  4	  9	  9	  0
7 	  8	  4	  9	  2131	  0
7 	  6	  4	  9	  39	  0
6 	  7	  4	  9	  1692	  0
6 	  5	  4	  9	  9	  0
5 	  6	  4	  9	  1706	  0
10 	  11	  4	  10	  10	  1
6 	  7	  4	  10	  4	  1
7 	  8	  4	  10	  15	  1
15 	  16	  4	  10	  14	  1
11 	  12	  4	  10	  11	  1
3 	  4	  4	  10	  5	  1
9 	  10	  4	  10	  8	  1

 TotalTx Number= 23000

 TotalReset Number= 3856
