Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.675s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	14.4	17.6	18.6	14
61	4872	4864	4864	4864
62	4880	4888	4880	4872
63	4872	4872	4880	4896
64	4880	4880	4864	4864
65	4864	4864	4880	4880
66	4896	4880	4872	4872
67	4856	4872	4880	4880
68	4880	4880	4880	4880
69	4880	4880	4872	4856
70	4872	4872	4880	4896
71	4880	4880	4880	4880
72	4880	4880	4880	4880
73	4880	4880	4872	4856
74	4872	4872	4864	4880
75	4880	4880	4880	4880
76	4880	4880	4888	4872
77	4872	4872	4880	4896
78	4880	4880	4880	4880
79	4864	4864	4864	4864
80	4896	4880	4872	4872
81	4872	4888	4896	4896
82	4880	4880	4880	4880
83	4880	4880	4880	4880
84	4880	4880	4872	4856
85	4896	4880	4880	4896
86	4872	4888	4880	4880
87	4880	4880	4880	4880
88	4880	4880	4880	4880
89	4880	4864	4872	4872
90	4856	4872	4880	4880
91	4896	4896	4896	4896
92	4880	4880	4872	4856
93	4872	4872	4880	4896
94	4880	4880	4864	4864
95	4880	4880	4880	4880
96	4880	4880	4896	4896
97	4896	4880	4872	4872
98	4856	4872	4880	4880
99	4880	4880	4880	4880
100	4896	4896	4880	4880
101	4880	4880	4888	4872
102	4872	4872	4880	4896
103	4880	4880	4864	4864
104	4880	4880	4880	4880
105	4880	4880	4888	4872
106	4872	4872	4880	4896
107	4880	4880	4880	4880
108	4880	4880	4880	4880
109	4896	4880	4872	4872
110	4872	4888	4880	4880
111	4880	4880	4896	4896
112	4896	4896	4880	4880
113	4880	4880	4880	4880
114	4880	4880	4888	4872
115	4896	4880	4880	4896
116	4856	4872	4880	4880
117	4896	4896	4880	4880
118	4864	4864	4880	4880
119	4896	4896	4888	4872
120	4872	4872	4880	4896
avg	4878.93	4878.93	4878.93	4879.07
delay	281.447	280.695	281.891	281.415
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs4', '--datarate=6e6', '--RngRun=22'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
