Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  9	  4405	  0
8 	  9	  4	  9	  9073	  0
3 	  2	  4	  9	  4590	  0
2 	  3	  4	  9	  7760	  0
8 	  7	  4	  9	  6061	  0
7 	  8	  4	  9	  7045	  0
6 	  5	  4	  9	  4151	  0
5 	  6	  4	  9	  6176	  0
5 	  4	  4	  9	  5352	  0
4 	  5	  4	  9	  4814	  0
2 	  1	  4	  9	  6194	  0
1 	  2	  4	  9	  7783	  0
8 	  9	  4	  10	  60	  1
2 	  3	  4	  10	  217	  1
7 	  8	  4	  10	  31	  1
1 	  2	  4	  10	  89	  1
3 	  2	  4	  10	  30	  1
9 	  8	  4	  10	  32	  1
7 	  8	  2	  10	  37	  1
2 	  3	  2	  10	  99	  1

 TotalTx Number= 74000

 TotalReset Number= 4833
