Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  9	  791	  0
7 	  8	  4	  9	  1197	  0
16 	  15	  4	  9	  862	  0
15 	  16	  4	  9	  1966	  0
4 	  3	  4	  9	  973	  0
3 	  4	  4	  9	  1651	  0
7 	  6	  4	  9	  953	  0
6 	  7	  4	  9	  967	  0
12 	  11	  4	  9	  699	  0
11 	  12	  4	  9	  1171	  0
15 	  14	  4	  9	  891	  0
14 	  15	  4	  9	  1588	  0
6 	  5	  4	  9	  1340	  0
5 	  6	  4	  9	  1193	  0
3 	  2	  4	  9	  1047	  0
2 	  3	  4	  9	  1373	  0
14 	  13	  4	  9	  1120	  0
13 	  14	  4	  9	  1334	  0
2 	  1	  4	  9	  1209	  0
1 	  2	  4	  9	  1236	  0
11 	  10	  4	  9	  776	  0
10 	  11	  4	  9	  879	  0
10 	  9	  4	  9	  958	  0
9 	  10	  4	  9	  800	  0
7 	  8	  4	  10	  4	  1
6 	  7	  4	  10	  11	  1
13 	  14	  4	  10	  1	  1
5 	  6	  3	  8	  4	  1
4 	  3	  4	  10	  4	  1
3 	  4	  4	  10	  1	  1

 TotalTx Number= 27000

 TotalReset Number= 4160
