Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  9	  630	  0
3 	  4	  4	  9	  1061	  0
12 	  11	  4	  9	  721	  0
11 	  12	  4	  9	  1182	  0
16 	  15	  4	  9	  835	  0
15 	  16	  4	  9	  1394	  0
11 	  10	  4	  9	  732	  0
10 	  11	  4	  9	  935	  0
3 	  2	  4	  9	  655	  0
2 	  3	  4	  9	  810	  0
15 	  14	  4	  9	  895	  0
14 	  15	  4	  9	  1149	  0
10 	  9	  4	  9	  857	  0
9 	  10	  4	  9	  1026	  0
2 	  1	  4	  9	  805	  0
14 	  13	  4	  9	  958	  0
1 	  2	  4	  9	  865	  0
13 	  14	  4	  9	  1071	  0
8 	  7	  4	  9	  709	  0
7 	  8	  4	  9	  1201	  0
7 	  6	  4	  9	  737	  0
6 	  7	  4	  9	  971	  0
6 	  5	  4	  9	  841	  0
5 	  6	  4	  9	  915	  0
8 	  7	  4	  10	  5	  1
7 	  8	  4	  10	  6	  1
14 	  15	  4	  10	  14	  1
15 	  16	  4	  10	  1	  1
13 	  14	  4	  10	  4	  1
12 	  11	  4	  10	  5	  1
9 	  10	  4	  10	  4	  1
1 	  2	  4	  10	  5	  1

 TotalTx Number= 22000

 TotalReset Number= 3833
