Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  9	  3306	  0
8 	  9	  4	  9	  5389	  0
3 	  2	  4	  9	  4166	  0
2 	  3	  4	  9	  6467	  0
8 	  7	  4	  9	  4455	  0
6 	  5	  4	  9	  3203	  0
5 	  6	  4	  9	  4878	  0
7 	  8	  4	  9	  4869	  0
5 	  4	  4	  9	  4030	  0
4 	  5	  4	  9	  3709	  0
2 	  1	  4	  9	  5393	  0
1 	  2	  4	  9	  5024	  0
3 	  2	  4	  10	  49	  1
2 	  3	  4	  10	  15	  1
1 	  2	  4	  10	  9	  1
7 	  8	  4	  10	  23	  1
8 	  9	  4	  10	  1	  1
9 	  8	  4	  10	  1	  1
2 	  3	  1	  10	  4	  1
1 	  2	  2	  10	  8	  1

 TotalTx Number= 55000

 TotalReset Number= 2650
