Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  9	  4238	  0
8 	  9	  4	  9	  8603	  0
6 	  5	  4	  9	  4019	  0
5 	  6	  4	  9	  6211	  0
3 	  2	  4	  9	  4470	  0
2 	  3	  4	  9	  6383	  0
8 	  7	  4	  9	  5661	  0
7 	  8	  4	  9	  5617	  0
5 	  4	  4	  9	  5311	  0
4 	  5	  4	  9	  4754	  0
2 	  1	  4	  9	  6468	  0
1 	  2	  4	  9	  7091	  0
2 	  3	  4	  10	  12	  1
7 	  8	  4	  10	  6	  1
1 	  2	  4	  10	  23	  1
8 	  9	  4	  10	  30	  1
3 	  2	  4	  10	  1	  1
7 	  8	  2	  10	  38	  1
2 	  3	  2	  10	  54	  1
9 	  8	  4	  10	  9	  1

 TotalTx Number= 69000

 TotalReset Number= 2753
