Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  9	  4334	  0
5 	  6	  4	  9	  6638	  0
5 	  4	  4	  9	  5575	  0
4 	  5	  4	  9	  5031	  0
3 	  2	  4	  9	  4240	  0
2 	  3	  4	  9	  7681	  0
2 	  1	  4	  9	  5601	  0
1 	  2	  4	  9	  5704	  0
9 	  8	  4	  9	  4217	  0
8 	  9	  4	  9	  6752	  0
8 	  7	  4	  9	  6004	  0
7 	  8	  4	  9	  6953	  0
7 	  8	  4	  10	  33	  1
2 	  3	  4	  10	  44	  1
8 	  9	  4	  10	  14	  1
1 	  2	  4	  10	  21	  1
3 	  2	  4	  10	  32	  1
9 	  8	  4	  10	  8	  1
1 	  2	  2	  10	  28	  1
8 	  9	  2	  10	  89	  1

 TotalTx Number= 69000

 TotalReset Number= 2720
