Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.368s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	13.4	16.2	13.6	15.6
61	6368	6360	6352	6368
62	6376	6384	6392	6384
63	6392	6376	6376	6392
64	6368	6384	6384	6368
65	6392	6384	6376	6384
66	6360	6376	6384	6384
67	6384	6376	6376	6368
68	6376	6376	6376	6376
69	6376	6384	6384	6392
70	6384	6376	6376	6368
71	6376	6376	6376	6376
72	6360	6360	6360	6360
73	6384	6384	6384	6384
74	6376	6376	6376	6376
75	6376	6368	6360	6368
76	6360	6376	6368	6368
77	6368	6360	6376	6368
78	6392	6392	6392	6392
79	6376	6384	6384	6392
80	6400	6384	6376	6376
81	6376	6376	6376	6376
82	6368	6376	6360	6368
83	6360	6360	6384	6368
84	6376	6368	6360	6368
85	6376	6376	6376	6376
86	6360	6376	6384	6384
87	6384	6376	6376	6368
88	6376	6376	6376	6376
89	6376	6384	6368	6376
90	6384	6376	6392	6384
91	6376	6376	6376	6376
92	6400	6392	6384	6392
93	6376	6376	6376	6376
94	6376	6368	6376	6384
95	6368	6384	6360	6360
96	6376	6376	6400	6384
97	6360	6360	6360	6360
98	6376	6376	6376	6376
99	6384	6376	6368	6376
100	6360	6368	6376	6368
101	6376	6368	6360	6368
102	6384	6392	6400	6392
103	6376	6368	6360	6368
104	6376	6384	6392	6384
105	6376	6360	6360	6376
106	6384	6392	6384	6376
107	6376	6376	6376	6376
108	6384	6392	6376	6384
109	6376	6368	6384	6376
110	6360	6368	6376	6368
111	6392	6376	6376	6392
112	6368	6384	6384	6368
113	6376	6368	6360	6368
114	6376	6392	6384	6384
115	6384	6368	6376	6376
116	6376	6376	6376	6376
117	6376	6392	6384	6384
118	6368	6360	6376	6368
119	6376	6376	6376	6376
120	6360	6360	6360	6360
avg	6375.87	6375.87	6375.87	6376
delay	571.301	571.426	571.827	571.42
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs7', '--datarate=9e6', '--RngRun=10'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
