Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.753s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	15	12	14	11.4	14.2	14.2	13.6	17
61	0	0	1433.6	1955.2	1590.4	1452.8	1568	1792
62	0	0	1843.2	1808	1584	1523.2	1280	1062.4
63	0	0	1376	2060.8	2064	1715.2	1916.8	1228.8
64	0	0	1680	1568	1414.4	2179.2	1955.2	1465.6
65	0	0	2012.8	1520	1497.6	1654.4	1446.4	1833.6
66	0	0	1731.2	1356.8	1625.6	1849.6	2105.6	1801.6
67	0	0	1548.8	1859.2	1814.4	1782.4	1904	1177.6
68	0	0	1744	1564.8	1664	1385.6	1529.6	1808
69	0	0	1484.8	1532.8	1977.6	1475.2	1395.2	1472
70	0	0	2396.8	1363.2	1712	1628.8	1683.2	1897.6
71	0	0	1961.6	1516.8	1916.8	1056	2057.6	1603.2
72	0	0	1779.2	1971.2	1721.6	1523.2	1760	1696
73	0	0	1772.8	1328	1667.2	1411.2	1132.8	2054.4
74	0	0	1974.4	1788.8	1798.4	1782.4	1596.8	1904
75	0	0	1737.6	1827.2	2012.8	1696	1340.8	1712
76	0	0	1510.4	1593.6	1593.6	1907.2	1929.6	1289.6
77	0	0	1305.6	1619.2	1283.2	1443.2	1779.2	1801.6
78	0	0	1843.2	1747.2	1664	1593.6	1900.8	1507.2
79	0	0	1728	1321.6	1433.6	1580.8	1846.4	1523.2
80	0	0	1632	1561.6	1395.2	1811.2	1590.4	1619.2
81	0	0	1756.8	1408	1939.2	2156.8	1052.8	1603.2
82	0	0	2259.2	1593.6	1792	1228.8	1520	2057.6
83	0	0	1785.6	1516.8	1225.6	1657.6	2025.6	1388.8
84	0	0	1539.2	1667.2	1536	1980.8	2160	1449.6
85	0	0	1164.8	1596.8	1648	1593.6	1276.8	2022.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=28', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
