Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.975s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	11.6	18	15.4	12.4	15.8	16.2	12.6	17.2
61	0	0	422.4	470.4	396.8	406.4	425.6	550.4
62	0	0	371.2	419.2	448	368	518.4	416
63	0	0	508.8	428.8	259.2	371.2	460.8	361.6
64	0	0	361.6	284.8	380.8	396.8	505.6	480
65	0	0	374.4	496	432	380.8	387.2	438.4
66	0	0	384	416	409.6	374.4	406.4	332.8
67	0	0	291.2	364.8	339.2	556.8	352	377.6
68	0	0	419.2	368	380.8	387.2	352	412.8
69	0	0	464	512	464	438.4	384	355.2
70	0	0	515.2	348.8	339.2	454.4	288	438.4
71	0	0	387.2	403.2	332.8	451.2	268.8	422.4
72	0	0	460.8	400	515.2	502.4	384	406.4
73	0	0	352	448	275.2	304	294.4	352
74	0	0	406.4	326.4	332.8	332.8	291.2	432
75	0	0	406.4	547.2	502.4	339.2	473.6	387.2
76	0	0	406.4	496	499.2	332.8	531.2	476.8
77	0	0	396.8	451.2	406.4	476.8	384	406.4
78	0	0	435.2	358.4	422.4	454.4	339.2	380.8
79	0	0	448	467.2	416	496	396.8	467.2
80	0	0	358.4	358.4	512	377.6	444.8	451.2
81	0	0	489.6	448	422.4	505.6	441.6	438.4
82	0	0	323.2	448	531.2	419.2	480	601.6
83	0	0	508.8	425.6	502.4	400	396.8	387.2
84	0	0	534.4	425.6	518.4	374.4	432	435.2
85	0	0	435.2	364.8	403.2	483.2	457.6	387.2
86	0	0	339.2	435.2	364.8	457.6	457.6	438.4
87	0	0	288	489.6	553.6	438.4	470.4	502.4
88	0	0	249.6	342.4	496	505.6	544	329.6
89	0	0	425.6	358.4	524.8	230.4	476.8	422.4
90	0	0	364.8	336	432	323.2	368	547.2
avg	0	0	404.267	414.613	427.093	411.307	413.76	427.84
delay	0.241379	0.266667	1.57328	1.24309	1.1875	1.32323	1.17582	1.5865
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=5e6', '--ratio=0.375', '--RngRun=6', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
