Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.754s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14.2	14.6	16.8	16.4	13.8	16.2	15	17
61	0	0	1900.8	1667.2	1593.6	1337.6	1955.2	1740.8
62	0	0	1840	1948.8	1555.2	1683.2	1609.6	1779.2
63	0	0	1734.4	2630.4	1872	1478.4	1472	1571.2
64	0	0	1232	1660.8	1414.4	1916.8	1148.8	2128
65	0	0	1500.8	1424	2329.6	1977.6	1580.8	1446.4
66	0	0	1331.2	2022.4	1577.6	1382.4	1849.6	1299.2
67	0	0	1984	1417.6	1312	1072	1971.2	1267.2
68	0	0	1446.4	1289.6	1747.2	1939.2	1430.4	1555.2
69	0	0	1865.6	1107.2	1820.8	1616	1648	2032
70	0	0	1632	1251.2	1913.6	1344	1740.8	1580.8
71	0	0	1232	1609.6	1891.2	1385.6	1804.8	2038.4
72	0	0	1596.8	1238.4	1404.8	2272	1219.2	2060.8
73	0	0	1734.4	1648	1894.4	1766.4	1926.4	1174.4
74	0	0	2150.4	1785.6	2150.4	1500.8	867.2	1753.6
75	0	0	1465.6	1356.8	1558.4	1721.6	1574.4	1580.8
76	0	0	1702.4	1478.4	1830.4	1718.4	1440	1849.6
77	0	0	1619.2	1712	1241.6	1283.2	1564.8	1632
78	0	0	1452.8	1091.2	1548.8	1600	1712	1507.2
79	0	0	1830.4	1542.4	1699.2	1699.2	1974.4	1283.2
80	0	0	1852.8	1539.2	1225.6	2048	1536	1769.6
81	0	0	2022.4	1702.4	1257.6	1158.4	1529.6	1616
82	0	0	1753.6	2016	1606.4	1001.6	1424	1689.6
83	0	0	1756.8	1980.8	864	2140.8	1302.4	1916.8
84	0	0	1699.2	1360	1977.6	1740.8	1452.8	1865.6
85	0	0	1782.4	1526.4	1372.8	1584	2147.2	1558.4
86	0	0	1897.6	1388.8	1734.4	1417.6	1894.4	1427.2
87	0	0	2160	1190.4	2115.2	1318.4	1673.6	1481.6
88	0	0	1776	1104	1264	1689.6	1936	1795.2
89	0	0	1289.6	1228.8	1795.2	2361.6	1632	1414.4
90	0	0	1705.6	1516.8	1404.8	1644.8	1977.6	1222.4
avg	0	0	1698.24	1547.84	1632.43	1626.67	1633.17	1634.56
delay	0.239437	0.232877	479.741	469.945	479.901	481.83	480.649	471.256
loss	0	0	0.0649215	0.216972	0.065153	0.0858407	0.098913	0.220091
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=32', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
