Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.716s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	18	13.8	12.8	13	16.2	13.2	14.6	12.2
61	0	0	2012.8	2227.2	1523.2	1664	1129.6	1360
62	0	0	1779.2	1660.8	2150.4	1446.4	1488	1782.4
63	0	0	1667.2	1430.4	1590.4	1587.2	1801.6	1411.2
64	0	0	1356.8	1801.6	1331.2	1340.8	1945.6	1356.8
65	0	0	1299.2	1209.6	1648	2003.2	1974.4	1110.4
66	0	0	1676.8	1728	1548.8	1308.8	1632	1459.2
67	0	0	2214.4	1872	1516.8	1772.8	1606.4	1411.2
68	0	0	2022.4	1596.8	1977.6	1715.2	2051.2	1808
69	0	0	1411.2	1670.4	1443.2	1884.8	1270.4	1548.8
70	0	0	1603.2	2313.6	1504	1753.6	1750.4	1520
71	0	0	2355.2	1852.8	1552	1356.8	1510.4	2092.8
72	0	0	1385.6	1897.6	1446.4	1523.2	1792	1744
73	0	0	1606.4	1824	1465.6	1305.6	1660.8	1651.2
74	0	0	2006.4	1705.6	1824	1097.6	2342.4	1411.2
75	0	0	1481.6	1916.8	1692.8	1651.2	1206.4	1753.6
76	0	0	2000	1782.4	2121.6	1363.2	1907.2	1219.2
77	0	0	1881.6	1977.6	1264	1184	1577.6	1734.4
78	0	0	1948.8	1734.4	1916.8	1644.8	2176	1587.2
79	0	0	1766.4	2076.8	1939.2	1296	1302.4	1440
80	0	0	1795.2	1596.8	1619.2	2320	2108.8	1660.8
81	0	0	1478.4	1824	1606.4	1769.6	1750.4	2000
82	0	0	1216	1296	1641.6	1984	1968	2128
83	0	0	1641.6	1548.8	1593.6	1612.8	2275.2	2099.2
84	0	0	1772.8	1260.8	1462.4	1564.8	1827.2	1513.6
85	0	0	1571.2	1657.6	1728	2083.2	1596.8	1414.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
