Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.874s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14	15.8	17.8	14.4	17.2	13.4	16.4	17
61	0	0	1478.4	1763.2	2156.8	1619.2	2080	1772.8
62	0	0	2230.4	1939.2	2147.2	2051.2	2051.2	1616
63	0	0	1347.2	2137.6	1785.6	1510.4	1539.2	1273.6
64	0	0	1961.6	1667.2	1424	1894.4	2032	1792
65	0	0	1904	1548.8	1545.6	1619.2	1456	2188.8
66	0	0	1478.4	995.2	2134.4	1388.8	1804.8	1612.8
67	0	0	2035.2	1456	2147.2	1878.4	1219.2	1558.4
68	0	0	2217.6	2073.6	1440	1747.2	1718.4	1830.4
69	0	0	1164.8	1401.6	1536	1852.8	1635.2	1232
70	0	0	1846.4	2044.8	1632	1756.8	2000	1459.2
71	0	0	1654.4	1590.4	2086.4	1324.8	1702.4	1692.8
72	0	0	1628.8	1596.8	1392	2256	1670.4	1766.4
73	0	0	2003.2	1929.6	1216	1558.4	1971.2	1270.4
74	0	0	1955.2	1494.4	1897.6	1286.4	1913.6	1811.2
75	0	0	1491.2	988.8	1593.6	1728	2076.8	1408
76	0	0	1628.8	1206.4	1865.6	1664	1270.4	1606.4
77	0	0	2342.4	1459.2	2134.4	1964.8	1254.4	1692.8
78	0	0	1481.6	1555.2	1888	1350.4	1228.8	1340.8
79	0	0	1491.2	1382.4	1494.4	1542.4	1468.8	1702.4
80	0	0	1603.2	2006.4	1350.4	1577.6	1737.6	1878.4
81	0	0	1644.8	1676.8	1436.8	1942.4	1427.2	1641.6
82	0	0	2233.6	1337.6	1491.2	1692.8	1968	1507.2
83	0	0	1433.6	1577.6	1756.8	1539.2	1334.4	1664
84	0	0	2051.2	1100.8	1920	1478.4	1638.4	1446.4
85	0	0	1123.2	1577.6	1753.6	1248	1667.2	1884.8
86	0	0	1804.8	1744	1532.8	1827.2	2016	1804.8
87	0	0	1907.2	1555.2	1523.2	1872	1622.4	2115.2
88	0	0	2156.8	1737.6	1859.2	1664	1801.6	1728
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
