Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.757s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	15.8	13.4	13.8	14.4	14	12.4	13.4	12.8
61	0	0	1840	1628.8	1507.2	1363.2	1622.4	1968
62	0	0	1728	1574.4	1744	1776	1859.2	1744
63	0	0	1385.6	1814.4	2118.4	1532.8	1916.8	1792
64	0	0	1968	1907.2	1872	1164.8	1724.8	1964.8
65	0	0	2016	1670.4	1539.2	1107.2	1728	1740.8
66	0	0	1801.6	1523.2	1945.6	1152	1696	1804.8
67	0	0	2051.2	1875.2	1312	1638.4	1430.4	1532.8
68	0	0	1180.8	1798.4	1590.4	1894.4	2076.8	1382.4
69	0	0	1299.2	1491.2	1536	1676.8	1769.6	2294.4
70	0	0	1907.2	2032	1408	1971.2	1033.6	1318.4
71	0	0	2275.2	1379.2	1481.6	1472	1328	1606.4
72	0	0	1945.6	1318.4	1516.8	1692.8	1494.4	2064
73	0	0	1590.4	1904	1507.2	1798.4	1731.2	1132.8
74	0	0	1561.6	1744	2204.8	1344	1740.8	1404.8
75	0	0	1510.4	1856	1747.2	1814.4	1827.2	1337.6
76	0	0	1494.4	1664	1289.6	1203.2	1936	1977.6
77	0	0	1350.4	1353.6	1379.2	2182.4	1705.6	1974.4
78	0	0	1900.8	1536	1334.4	1638.4	1462.4	2224
79	0	0	1731.2	1705.6	1686.4	1273.6	1670.4	1433.6
80	0	0	793.6	1782.4	2060.8	1836.8	1612.8	1468.8
81	0	0	1321.6	1145.6	1494.4	1872	2035.2	2019.2
82	0	0	1804.8	1488	1379.2	1420.8	1456	1667.2
83	0	0	1113.6	1872	1318.4	1596.8	1430.4	1980.8
84	0	0	1881.6	1168	1990.4	1920	1283.2	1644.8
85	0	0	1664	1564.8	1939.2	1721.6	1564.8	1606.4
86	0	0	2192	1472	1196.8	1670.4	1590.4	1827.2
87	0	0	1632	1523.2	1408	1616	1817.6	1705.6
88	0	0	1062.4	1619.2	1372.8	2336	1401.6	1971.2
89	0	0	1820.8	1436.8	1753.6	1331.2	2144	1235.2
90	0	0	1721.6	1414.4	1548.8	1369.6	1212.8	1747.2
avg	0	0	1651.52	1608.75	1606.08	1612.91	1643.41	1719.04
delay	0.240506	0.238806	451.743	463.583	457.885	454.704	450.085	457.15
loss	0	0	0.193519	0.0761649	0.0660173	0.0530303	0.176306	0.128795
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=30', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
