Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.800s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.4	15.4	15.4	16	11.8	17.4	15.6	15.4
61	0	0	1811.2	1414.4	1484.8	1171.2	1030.4	1670.4
62	0	0	1612.8	1856	1427.2	1561.6	1401.6	1436.8
63	0	0	1689.6	1468.8	1491.2	1760	1964.8	1859.2
64	0	0	1734.4	1660.8	1792	1600	1411.2	1532.8
65	0	0	1865.6	2121.6	1379.2	2115.2	1619.2	1289.6
66	0	0	1808	2003.2	1632	1744	1561.6	1632
67	0	0	1401.6	1766.4	1520	1651.2	1881.6	1545.6
68	0	0	2057.6	1440	1683.2	1884.8	1420.8	1715.2
69	0	0	1664	1632	1651.2	1756.8	1628.8	1395.2
70	0	0	1897.6	1718.4	1801.6	1884.8	1315.2	1411.2
71	0	0	1603.2	1616	1475.2	1984	1158.4	1177.6
72	0	0	1424	1305.6	1923.2	1600	1526.4	1750.4
73	0	0	1510.4	1430.4	1939.2	1664	1900.8	1488
74	0	0	1510.4	2041.6	1622.4	2076.8	1228.8	1392
75	0	0	1974.4	1324.8	2265.6	1260.8	1478.4	1737.6
76	0	0	1961.6	2064	1670.4	1670.4	1568	1299.2
77	0	0	1644.8	1612.8	1926.4	1481.6	1654.4	1564.8
78	0	0	1580.8	2012.8	1667.2	1936	1628.8	1484.8
79	0	0	1619.2	1804.8	2217.6	1472	2128	803.2
80	0	0	1945.6	1465.6	1801.6	1529.6	1699.2	1206.4
81	0	0	1913.6	1913.6	1676.8	1292.8	1865.6	1910.4
82	0	0	1852.8	1558.4	1574.4	1376	1984	1673.6
83	0	0	1772.8	1542.4	1612.8	1731.2	2067.2	1593.6
84	0	0	1404.8	1814.4	1756.8	2230.4	1833.6	1529.6
85	0	0	1644.8	1827.2	1849.6	1747.2	1481.6	1798.4
86	0	0	1849.6	1497.6	1820.8	1302.4	1795.2	1916.8
87	0	0	1811.2	1699.2	1712	1312	1734.4	1612.8
88	0	0	1584	1926.4	1516.8	1596.8	2016	1680
89	0	0	1785.6	1516.8	1788.8	1513.6	1379.2	1142.4
90	0	0	1852.8	1513.6	2025.6	1104	1648	2048
avg	0	0	1726.29	1685.65	1723.52	1633.71	1633.71	1543.25
delay	0.253731	0.233766	24.1863	24.9572	24.1747	28.034	26.1036	24.9485
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
