Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.797s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	11.2	15.8	13.8	16	16	17.6	15	15.6
61	0	0	1632	1536	2134.4	1385.6	1523.2	1737.6
62	0	0	1856	1436.8	2051.2	1443.2	1968	1955.2
63	0	0	1664	1721.6	1120	1440	2185.6	2281.6
64	0	0	1504	1932.8	1696	1801.6	1603.2	1132.8
65	0	0	2108.8	1331.2	1491.2	1513.6	1347.2	1676.8
66	0	0	1827.2	2003.2	1606.4	1459.2	1174.4	1811.2
67	0	0	1504	1840	1670.4	1475.2	1785.6	1696
68	0	0	1564.8	1865.6	1516.8	1619.2	1446.4	2028.8
69	0	0	1766.4	1961.6	1385.6	1696	1609.6	1686.4
70	0	0	1926.4	1561.6	1564.8	1260.8	1702.4	1548.8
71	0	0	1356.8	1097.6	2131.2	1948.8	1228.8	1478.4
72	0	0	1676.8	1331.2	1724.8	1481.6	1792	2022.4
73	0	0	1020.8	1792	1564.8	1603.2	2051.2	1779.2
74	0	0	2310.4	1984	1318.4	1888	1536	1475.2
75	0	0	1324.8	1344	2003.2	1628.8	1468.8	1616
76	0	0	1740.8	2156.8	1475.2	1408	1846.4	1500.8
77	0	0	1612.8	1692.8	2188.8	1260.8	1072	1430.4
78	0	0	1724.8	1721.6	1350.4	1766.4	1651.2	1360
79	0	0	1190.4	1404.8	2192	1584	1632	1881.6
80	0	0	1276.8	1596.8	1558.4	1852.8	1718.4	1516.8
81	0	0	1635.2	2089.6	1104	1900.8	1894.4	1401.6
82	0	0	2128	1225.6	1228.8	2048	1683.2	1763.2
83	0	0	1612.8	1612.8	1702.4	1491.2	1203.2	1958.4
84	0	0	1705.6	1190.4	1814.4	2003.2	1555.2	1305.6
85	0	0	2012.8	1568	1158.4	1356.8	1536	1984
86	0	0	1680	1657.6	2390.4	1628.8	1612.8	1168
87	0	0	1443.2	1961.6	1564.8	1388.8	1132.8	1699.2
88	0	0	2003.2	1491.2	1833.6	1411.2	1673.6	1561.6
89	0	0	1782.4	1561.6	1638.4	1427.2	1939.2	1411.2
90	0	0	1660.8	1696	1462.4	1840	1564.8	1545.6
avg	0	0	1675.09	1645.55	1654.72	1600.43	1604.59	1647.15
delay	0.232143	0.240506	470.907	476.765	466.096	473.149	464.247	465.233
loss	0	0	0.0813743	0.0737705	0.175506	0.167854	0.184586	0.200776
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=21', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
