Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.719s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.6	15.2	12.8	15.2	12	13.2	17.4	12
61	0	0	1491.2	2000	2502.4	1984	2147.2	2185.6
62	0	0	1612.8	2828.8	2188.8	1385.6	2300.8	2473.6
63	0	0	2272	2096	1843.2	2099.2	2304	2009.6
64	0	0	1817.6	1772.8	2099.2	2182.4	2336	2028.8
65	0	0	2064	2198.4	1686.4	2185.6	2348.8	2080
66	0	0	2361.6	2265.6	2192	1353.6	2099.2	2390.4
67	0	0	1590.4	2588.8	1968	1648	2464	2544
68	0	0	1683.2	2332.8	2022.4	2115.2	1820.8	1971.2
69	0	0	1740.8	2176	2022.4	2195.2	2400	1558.4
70	0	0	1712	1811.2	1961.6	2252.8	1651.2	2044.8
71	0	0	2412.8	1971.2	1635.2	2502.4	2163.2	2230.4
72	0	0	2044.8	2003.2	2038.4	1488	2550.4	2067.2
73	0	0	1145.6	1664	1788.8	1734.4	2121.6	2076.8
74	0	0	1894.4	1987.2	2003.2	2035.2	2102.4	1660.8
75	0	0	2662.4	2691.2	1750.4	2240	2060.8	1577.6
76	0	0	2153.6	2220.8	1347.2	2172.8	2448	2019.2
77	0	0	2233.6	1987.2	2009.6	2121.6	1651.2	2054.4
78	0	0	1996.8	2547.2	1817.6	2003.2	2262.4	1465.6
79	0	0	2406.4	2390.4	1702.4	2083.2	1392	1904
80	0	0	1683.2	1776	2198.4	2003.2	2512	1142.4
81	0	0	2483.2	2003.2	1718.4	2220.8	2464	1779.2
82	0	0	1644.8	2019.2	2329.6	2640	1692.8	2128
83	0	0	2310.4	2147.2	1868.8	2540.8	1798.4	1939.2
84	0	0	1728	2476.8	1948.8	1916.8	2329.6	2265.6
85	0	0	2809.6	2515.2	2198.4	1468.8	2204.8	1436.8
86	0	0	1907.2	2451.2	1494.4	2608	2016	1996.8
87	0	0	1766.4	2291.2	2902.4	1929.6	1859.2	2025.6
88	0	0	1753.6	1600	1788.8	1942.4	2169.6	2028.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=38', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
