Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.752s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	11.6	18	15.4	12.4	15.8	16.2	12.6	17.2
61	0	0	1808	1788.8	1644.8	1516.8	1337.6	2105.6
62	0	0	1126.4	1750.4	1881.6	1283.2	1654.4	1584
63	0	0	1728	1305.6	1126.4	1628.8	2022.4	1392
64	0	0	1760	1296	1500.8	1248	1504	1484.8
65	0	0	1264	1328	1296	1510.4	1913.6	1494.4
66	0	0	1308.8	1561.6	1404.8	1475.2	1360	1635.2
67	0	0	1203.2	1580.8	1606.4	2176	1481.6	1296
68	0	0	1353.6	1331.2	1452.8	1747.2	1667.2	1510.4
69	0	0	1318.4	1680	1366.4	1526.4	1708.8	1696
70	0	0	1536	1820.8	1603.2	1561.6	979.2	1184
71	0	0	1478.4	1324.8	1436.8	2352	1123.2	1139.2
72	0	0	1520	1398.4	1392	1315.2	1299.2	1660.8
73	0	0	1257.6	2355.2	1648	1206.4	1379.2	1488
74	0	0	1625.6	1539.2	1382.4	1840	1241.6	2003.2
75	0	0	1987.2	1644.8	1289.6	1276.8	1283.2	1491.2
76	0	0	1168	1728	1478.4	1276.8	1974.4	1206.4
77	0	0	1523.2	1289.6	1520	1264	1315.2	1523.2
78	0	0	1228.8	1398.4	1552	1801.6	1148.8	1196.8
79	0	0	1555.2	1552	1315.2	1520	1222.4	1388.8
80	0	0	1040	1574.4	1222.4	1584	1481.6	1193.6
81	0	0	1497.6	1040	1747.2	1174.4	1417.6	1305.6
82	0	0	1411.2	1174.4	1363.2	1456	1414.4	1398.4
83	0	0	1427.2	1420.8	1372.8	1267.2	1184	1472
84	0	0	1638.4	1443.2	1491.2	1622.4	1152	1027.2
85	0	0	1283.2	1286.4	1328	1011.2	1593.6	1596.8
86	0	0	1616	1145.6	1488	1641.6	1568	1190.4
87	0	0	1152	1475.2	1040	1612.8	1299.2	1830.4
88	0	0	988.8	1116.8	1408	1324.8	2128	1462.4
89	0	0	1260.8	1433.6	1462.4	1139.2	1593.6	1347.2
90	0	0	1539.2	1276.8	1484.8	1353.6	1801.6	1577.6
avg	0	0	1420.16	1468.69	1443.52	1490.45	1474.99	1462.72
delay	0.241379	0.266667	519.852	496.703	495.636	516.733	498.359	513.875
loss	0	0	0.246733	0.0930693	0.095941	0.24184	0.103922	0.243305
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=6', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
