Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.803s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14.4	15	15.8	15	12	17.2	13.2	15.2
61	0	0	966.4	2272	1443.2	1465.6	2128	1676.8
62	0	0	1510.4	1481.6	1340.8	1235.2	1411.2	1196.8
63	0	0	1097.6	1369.6	1318.4	1030.4	1270.4	889.6
64	0	0	1193.6	1299.2	1206.4	1312	1539.2	1145.6
65	0	0	1216	1190.4	1404.8	1292.8	1443.2	1398.4
66	0	0	1251.2	1347.2	1059.2	1289.6	1324.8	1280
67	0	0	1328	1388.8	1129.6	1200	1056	896
68	0	0	1155.2	1180.8	1715.2	1075.2	1385.6	1132.8
69	0	0	1673.6	1363.2	1132.8	1574.4	1347.2	1129.6
70	0	0	934.4	1196.8	1555.2	1216	1104	1596.8
71	0	0	1273.6	1315.2	1161.6	1334.4	1401.6	1203.2
72	0	0	1350.4	1107.2	966.4	1379.2	1353.6	1552
73	0	0	1308.8	1398.4	1331.2	1401.6	1040	985.6
74	0	0	1120	1292.8	1113.6	1360	1132.8	1097.6
75	0	0	1331.2	1209.6	1302.4	1244.8	1107.2	1264
76	0	0	1382.4	1734.4	940.8	1257.6	1696	1337.6
77	0	0	1081.6	1177.6	1145.6	1024	1001.6	1424
78	0	0	1292.8	1395.2	1347.2	1027.2	1715.2	1132.8
79	0	0	1363.2	1558.4	1036.8	1222.4	1072	1324.8
80	0	0	1171.2	1235.2	1136	1302.4	1379.2	1401.6
81	0	0	1091.2	918.4	1062.4	1318.4	1369.6	1097.6
82	0	0	1142.4	1494.4	1331.2	1142.4	1580.8	1107.2
83	0	0	880	1312	1235.2	1257.6	1417.6	1081.6
84	0	0	1129.6	1212.8	1094.4	953.6	1286.4	1491.2
85	0	0	1385.6	1299.2	1283.2	1225.6	1168	1132.8
86	0	0	1286.4	1219.2	1331.2	1040	1248	1014.4
87	0	0	1030.4	1571.2	998.4	924.8	1273.6	1203.2
88	0	0	1040	1251.2	1264	1475.2	1305.6	1289.6
89	0	0	1228.8	1257.6	1388.8	1328	1267.2	1129.6
90	0	0	1017.6	1196.8	1184	1203.2	1235.2	1372.8
avg	0	0	1207.79	1341.55	1232	1237.12	1335.36	1232.85
delay	0.305556	0.24	589.098	583.783	587.939	595.437	577.373	574.064
loss	0	0	0.76299	0.489773	0.473388	0.481239	0.496491	0.782525
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
