Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.079s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	16.8	14	14.4	13.6
61	3032	3032	3032	3032
62	3032	3024	3024	3024
63	3032	3040	3032	3032
64	3024	3024	3032	3024
65	3024	3024	3024	3032
66	3032	3016	3024	3024
67	3016	3024	3016	3016
68	3024	3032	3040	3024
69	3016	3024	3016	3024
70	3040	3040	3024	3032
71	3016	3016	3040	3040
72	3040	3016	3016	3016
73	3008	3024	3016	3016
74	3032	3024	3024	3024
75	3016	3032	3032	3016
76	3040	3024	3024	3040
77	3024	3032	3024	3024
78	3032	3040	3040	3032
79	3024	3016	3032	3024
80	3024	3024	3016	3032
81	3032	3024	3024	3024
82	3016	3032	3032	3016
83	3024	3016	3024	3024
84	3016	3024	3016	3032
85	3040	3032	3024	3024
86	3016	3024	3040	3024
87	3040	3016	3016	3032
88	3016	3040	3032	3016
89	3024	3024	3024	3032
90	3024	3016	3024	3032
91	3032	3040	3016	3016
92	3024	3016	3024	3024
93	3032	3024	3032	3032
94	3024	3032	3040	3024
95	3032	3040	3016	3032
96	3024	3008	3024	3024
97	3024	3032	3032	3032
98	3016	3016	3024	3024
99	3032	3040	3016	3016
100	3024	3024	3032	3024
101	3024	3016	3032	3040
102	3032	3040	3024	3016
103	3024	3016	3032	3040
104	3032	3040	3032	3016
105	3024	3016	3024	3032
106	3032	3032	3016	3024
107	3024	3024	3024	3024
108	3016	3024	3032	3016
109	3032	3016	3024	3040
110	3024	3040	3040	3016
111	3024	3024	3016	3024
112	3024	3016	3016	3032
113	3032	3040	3024	3024
114	3016	3016	3040	3024
115	3024	3024	3016	3032
116	3040	3016	3024	3024
117	3016	3040	3024	3016
118	3040	3024	3032	3040
119	3016	3032	3024	3016
120	3024	3016	3032	3040
avg	3026	3026	3026.13	3026.13
delay	1716.78	1716.67	1719.05	1715.03
loss	0.553493	0.553572	0.553544	0.553434
Command ['/home/synrg/Documents/Jiaming/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs3', '--datarate=7e6', '--RngRun=78'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
