Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.751s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	11.4	14	16.6	15	12.8	14.8
61	0	0	2576	2432	2627.2	2249.6
62	0	0	2489.6	2819.2	2224	3116.8
63	0	0	3260.8	2985.6	2227.2	1817.6
64	0	0	2444.8	2345.6	2182.4	3020.8
65	0	0	2227.2	2707.2	2640	2438.4
66	0	0	1808	3052.8	2544	2662.4
67	0	0	2432	2256	2662.4	2579.2
68	0	0	3148.8	1651.2	2512	2809.6
69	0	0	2070.4	2697.6	2416	2928
70	0	0	2240	2403.2	1987.2	2630.4
71	0	0	2870.4	2595.2	1958.4	2544
72	0	0	3232	2233.6	2201.6	2352
73	0	0	1836.8	2918.4	2483.2	2544
74	0	0	2256	2870.4	2032	2656
75	0	0	2262.4	2134.4	2166.4	2819.2
76	0	0	2844.8	1836.8	2899.2	2240
77	0	0	1990.4	2576	2611.2	2985.6
78	0	0	2752	2108.8	2243.2	3276.8
79	0	0	1468.8	3056	2713.6	2841.6
80	0	0	2275.2	2515.2	2451.2	2892.8
81	0	0	1808	2566.4	2358.4	3123.2
82	0	0	2422.4	2780.8	1728	2800
83	0	0	2483.2	2451.2	2454.4	1558.4
84	0	0	1843.2	3056	2400	2492.8
85	0	0	2188.8	1520	3260.8	2656
86	0	0	3203.2	2096	2729.6	1763.2
87	0	0	2841.6	2716.8	2192	1884.8
88	0	0	2758.4	2246.4	2310.4	2233.6
89	0	0	2518.4	1913.6	3097.6	1971.2
90	0	0	2342.4	2780.8	2041.6	2121.6
avg	0	0	2429.87	2477.44	2411.84	2533.65
delay	0.22807	0.242857	473.224	470.667	474.208	477.834
loss	0	0	0.0585009	0.148908	0.187295	0.0671267
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=13', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
