Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.914s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	15	14.2	13.4	14	13.6
61	0	0	2988.8	2240	2912	2016
62	0	0	2259.2	2956.8	2860.8	2272
63	0	0	1744	2502.4	2876.8	3433.6
64	0	0	2560	2524.8	2560	2761.6
65	0	0	2480	2425.6	2755.2	2115.2
66	0	0	2755.2	2780.8	2406.4	1875.2
67	0	0	2649.6	2489.6	2294.4	2438.4
68	0	0	2585.6	3017.6	2512	2131.2
69	0	0	2563.2	2592	2105.6	2598.4
70	0	0	1795.2	2992	2179.2	2976
71	0	0	1875.2	2947.2	2912	2099.2
72	0	0	3078.4	2822.4	1616	2211.2
73	0	0	2960	2176	2531.2	2470.4
74	0	0	2528	2531.2	2291.2	2537.6
75	0	0	2656	2310.4	2787.2	2156.8
76	0	0	2873.6	2012.8	2387.2	2598.4
77	0	0	2211.2	2620.8	2736	2057.6
78	0	0	2515.2	1740.8	2745.6	2838.4
79	0	0	2467.2	1968	2838.4	2665.6
80	0	0	2752	2480	2438.4	2249.6
81	0	0	2393.6	2211.2	2278.4	2464
82	0	0	2374.4	2864	3484.8	1577.6
83	0	0	2307.2	1884.8	2630.4	3100.8
84	0	0	2905.6	1788.8	2694.4	2300.8
85	0	0	1929.6	2336	2256	2409.6
86	0	0	2892.8	1641.6	2841.6	2697.6
87	0	0	2819.2	2851.2	1769.6	2739.2
88	0	0	2969.6	2256	2547.2	2563.2
89	0	0	2246.4	2662.4	2355.2	2332.8
90	0	0	1664	2579.2	2825.6	2620.8
avg	0	0	2493.33	2440.21	2547.63	2443.63
delay	0.243243	0.24	467.354	463.719	460.394	476.213
loss	0	0	0.0704225	0.0573343	0.0463158	0.0666259
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=37', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
