Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.926s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	13	12	16.8	13.4	15.8	17.4
61	0	0	1961.6	1468.8	1321.6	2323.2
62	0	0	2326.4	1936	1820.8	1846.4
63	0	0	2160	1555.2	1939.2	2057.6
64	0	0	1884.8	1788.8	1827.2	1984
65	0	0	1766.4	1894.4	1664	2064
66	0	0	1836.8	1404.8	1420.8	1548.8
67	0	0	2003.2	2294.4	1846.4	1843.2
68	0	0	2051.2	1366.4	1772.8	1907.2
69	0	0	1897.6	1360	1932.8	1881.6
70	0	0	1763.2	1488	1702.4	1398.4
71	0	0	2176	2310.4	1958.4	2179.2
72	0	0	2659.2	1955.2	2704	1676.8
73	0	0	1664	1584	2217.6	2016
74	0	0	2044.8	2073.6	1977.6	1657.6
75	0	0	1782.4	1532.8	2304	1862.4
76	0	0	2163.2	1452.8	1420.8	1910.4
77	0	0	2041.6	2454.4	2371.2	2195.2
78	0	0	1945.6	2153.6	1987.2	1753.6
79	0	0	1574.4	2144	1894.4	1974.4
80	0	0	1776	1792	1676.8	1891.2
81	0	0	1593.6	1168	1475.2	1216
82	0	0	1641.6	1664	2368	1555.2
83	0	0	1926.4	1136	1459.2	1558.4
84	0	0	1552	1984	1948.8	2512
85	0	0	2121.6	1516.8	1804.8	1654.4
86	0	0	1248	2096	2412.8	1964.8
87	0	0	1168	1715.2	2211.2	1846.4
88	0	0	1747.2	1417.6	1414.4	1923.2
89	0	0	1664	1612.8	1830.4	2153.6
90	0	0	1891.2	1548.8	1811.2	1891.2
avg	0	0	1867.73	1728.96	1883.2	1874.88
delay	0.230769	0.233333	2.93714	5.06203	5.02372	3.07336
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=15e6', '--ratio=0.375', '--RngRun=14', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
