Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.764s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16	14.4	14.8	15.2	17.4	17
61	0	0	2297.6	3084.8	2291.2	2627.2
62	0	0	2243.2	2454.4	2662.4	2752
63	0	0	2086.4	2080	1977.6	2022.4
64	0	0	2156.8	1859.2	2028.8	2044.8
65	0	0	2924.8	2156.8	1772.8	1632
66	0	0	2304	1945.6	2185.6	2518.4
67	0	0	2294.4	2057.6	2006.4	1654.4
68	0	0	2313.6	1641.6	1843.2	1728
69	0	0	2240	1894.4	2604.8	1731.2
70	0	0	2460.8	1808	2390.4	2393.6
71	0	0	2992	2275.2	1849.6	1894.4
72	0	0	1686.4	2240	2528	2428.8
73	0	0	2096	2460.8	2156.8	1724.8
74	0	0	1974.4	2089.6	2092.8	2076.8
75	0	0	2243.2	2092.8	1500.8	2281.6
76	0	0	2531.2	2230.4	2089.6	2016
77	0	0	2076.8	1961.6	1980.8	1712
78	0	0	2268.8	2224	1907.2	2060.8
79	0	0	1971.2	1696	1888	2540.8
80	0	0	2336	2131.2	2006.4	2115.2
81	0	0	2784	1913.6	2329.6	2224
82	0	0	2342.4	1990.4	2912	1708.8
83	0	0	2297.6	2492.8	2393.6	2380.8
84	0	0	1820.8	2470.4	2720	2512
85	0	0	2563.2	2208	2246.4	1408
86	0	0	2246.4	2476.8	1987.2	2073.6
87	0	0	2070.4	2249.6	1872	2598.4
88	0	0	1891.2	2214.4	2220.8	2211.2
89	0	0	2342.4	1692.8	2486.4	2006.4
90	0	0	2195.2	2128	2105.6	1977.6
avg	0	0	2268.37	2140.69	2167.89	2101.87
delay	0.2375	0.236111	524.806	519.54	519.506	485.359
loss	0	0	0.481992	0.49423	0.259761	0.103347
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=19', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
