Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.766s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16	14.4	14.6	13.8	13.4	15.2
61	0	0	3027.2	2937.6	2172.8	1993.6
62	0	0	1744	2105.6	1961.6	2160
63	0	0	2038.4	1913.6	1865.6	2118.4
64	0	0	1926.4	1657.6	1644.8	1561.6
65	0	0	1520	2297.6	1849.6	2044.8
66	0	0	2089.6	1401.6	2198.4	2224
67	0	0	1750.4	2124.8	2092.8	1523.2
68	0	0	1644.8	2099.2	2041.6	2006.4
69	0	0	2534.4	2057.6	1734.4	2320
70	0	0	1763.2	2131.2	1888	1683.2
71	0	0	1769.6	2009.6	1641.6	1945.6
72	0	0	1820.8	1491.2	1980.8	1513.6
73	0	0	1859.2	1907.2	1984	2089.6
74	0	0	2009.6	1747.2	1868.8	1846.4
75	0	0	2121.6	1792	1907.2	1622.4
76	0	0	1833.6	1868.8	1984	2208
77	0	0	1993.6	1980.8	1894.4	2102.4
78	0	0	2028.8	1849.6	2032	2124.8
79	0	0	1852.8	1724.8	2035.2	1689.6
80	0	0	1660.8	2035.2	1779.2	2259.2
81	0	0	1913.6	1881.6	1603.2	1939.2
82	0	0	1964.8	1808	1625.6	2121.6
83	0	0	1580.8	1673.6	2108.8	1859.2
84	0	0	1638.4	1776	1596.8	1920
85	0	0	1651.2	2112	1808	2217.6
86	0	0	1939.2	1616	1788.8	2076.8
87	0	0	2080	1884.8	1622.4	1795.2
88	0	0	2009.6	1875.2	1942.4	1622.4
89	0	0	2240	1644.8	1510.4	2259.2
90	0	0	1667.2	1744	1888	1548.8
avg	0	0	1922.45	1904.96	1868.37	1946.56
delay	0.2375	0.236111	510.076	625.876	516.147	516.147
loss	0	0	0.143221	0.480466	0.117318	0.131567
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=34', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
