Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.741s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	13.8	14.8	12.4	16	13.2	13
61	0	0	2057.6	2531.2	2918.4	2278.4
62	0	0	3219.2	1830.4	3001.6	1817.6
63	0	0	2380.8	1891.2	1798.4	2080
64	0	0	1728	1856	2028.8	2352
65	0	0	2156.8	1977.6	2150.4	2118.4
66	0	0	1881.6	3171.2	1708.8	1932.8
67	0	0	2064	1884.8	1712	1820.8
68	0	0	1939.2	1484.8	1907.2	1779.2
69	0	0	1596.8	2348.8	2108.8	1996.8
70	0	0	2124.8	2003.2	2131.2	2252.8
71	0	0	1875.2	1843.2	1939.2	1657.6
72	0	0	1996.8	2259.2	2105.6	1500.8
73	0	0	2371.2	2320	1936	1852.8
74	0	0	1795.2	2048	2182.4	1779.2
75	0	0	1587.2	1638.4	1926.4	1804.8
76	0	0	2268.8	1664	2032	1904
77	0	0	1971.2	2067.2	1702.4	1574.4
78	0	0	2099.2	1753.6	1584	1808
79	0	0	1785.6	2476.8	1996.8	2211.2
80	0	0	2022.4	1600	1907.2	2348.8
81	0	0	2323.2	1532.8	1862.4	2313.6
82	0	0	1868.8	2345.6	1942.4	1737.6
83	0	0	1939.2	2003.2	2006.4	1904
84	0	0	2304	1686.4	2086.4	2073.6
85	0	0	1692.8	3484.8	2147.2	1913.6
86	0	0	2144	1846.4	2179.2	1872
87	0	0	1920	1862.4	2083.2	1657.6
88	0	0	2025.6	1987.2	1718.4	2160
89	0	0	2256	2227.2	1584	1814.4
90	0	0	2355.2	2153.6	1344	1865.6
avg	0	0	2058.35	2059.31	1991.04	1939.41
delay	0.246377	0.310811	555.281	556.315	571.34	501.061
loss	0	0	0.617188	0.348652	0.420765	0.13544
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=32', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
