Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.733s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	18.2	15.8	15.4	15.6	11.6	13.4
61	0	0	1680	1763.2	1289.6	1753.6
62	0	0	1964.8	1936	1843.2	2339.2
63	0	0	1785.6	1536	1676.8	1833.6
64	0	0	1955.2	1577.6	1542.4	1728
65	0	0	1772.8	1891.2	2284.8	2140.8
66	0	0	2396.8	1526.4	1232	1891.2
67	0	0	2070.4	1920	2137.6	2083.2
68	0	0	2512	1462.4	2080	2243.2
69	0	0	1686.4	2060.8	2416	1686.4
70	0	0	1619.2	1715.2	1625.6	2617.6
71	0	0	1961.6	1798.4	1308.8	2182.4
72	0	0	1942.4	2025.6	2041.6	1580.8
73	0	0	2307.2	1910.4	1878.4	1846.4
74	0	0	1481.6	1446.4	1478.4	1827.2
75	0	0	1641.6	1836.8	2422.4	1846.4
76	0	0	2140.8	2259.2	2339.2	2230.4
77	0	0	2163.2	1590.4	1260.8	2080
78	0	0	2230.4	2294.4	1539.2	2169.6
79	0	0	1609.6	1737.6	1449.6	1635.2
80	0	0	1484.8	1660.8	1558.4	1504
81	0	0	1702.4	1926.4	1753.6	1360
82	0	0	1360	1971.2	2166.4	1654.4
83	0	0	1817.6	2128	1881.6	1542.4
84	0	0	1689.6	2540.8	2348.8	2419.2
85	0	0	1920	2035.2	1939.2	1987.2
86	0	0	1577.6	1622.4	1513.6	1808
87	0	0	2374.4	2073.6	1628.8	2252.8
88	0	0	1833.6	2262.4	2038.4	1561.6
89	0	0	1740.8	2025.6	2451.2	1705.6
90	0	0	1491.2	1513.6	1712	1548.8
avg	0	0	1863.79	1868.27	1827.95	1901.97
delay	0.318681	0.35443	4.93623	3.37795	3.72763	3.05501
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=15e6', '--ratio=0.375', '--RngRun=38', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
