Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.769s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	11.8	16.4	15	15.8	16
61	0	0	3043.2	1884.8	2336	2412.8
62	0	0	2227.2	2665.6	3072	2515.2
63	0	0	1660.8	3193.6	2006.4	2310.4
64	0	0	1616	1993.6	2291.2	2934.4
65	0	0	2268.8	2537.6	2464	2182.4
66	0	0	2281.6	2352	2041.6	2051.2
67	0	0	2275.2	2092.8	2249.6	1980.8
68	0	0	2227.2	1561.6	2364.8	2320
69	0	0	2352	1558.4	2307.2	2403.2
70	0	0	2400	2048	1974.4	1916.8
71	0	0	1465.6	3024	1996.8	2307.2
72	0	0	1763.2	1849.6	2080	2246.4
73	0	0	1904	2256	2576	1692.8
74	0	0	2604.8	2134.4	2726.4	2166.4
75	0	0	1593.6	2163.2	1891.2	2489.6
76	0	0	2310.4	1728	2278.4	2345.6
77	0	0	2729.6	2345.6	1859.2	2304
78	0	0	1904	2409.6	2672	1580.8
79	0	0	1712	2553.6	1772.8	2355.2
80	0	0	1984	2169.6	2284.8	1686.4
81	0	0	2604.8	2428.8	1840	2313.6
82	0	0	2294.4	1715.2	2592	2617.6
83	0	0	2217.6	2259.2	2364.8	2358.4
84	0	0	2307.2	2684.8	2121.6	1920
85	0	0	1824	2832	2083.2	1820.8
86	0	0	2009.6	1808	2387.2	3459.2
87	0	0	2256	2246.4	2390.4	2134.4
88	0	0	2185.6	2156.8	2086.4	1932.8
89	0	0	2060.8	2121.6	2185.6	1680
90	0	0	2144	2822.4	2400	1968
avg	0	0	2140.91	2253.23	2256.53	2213.55
delay	0.256757	0.237288	515.598	515.667	503.157	486.861
loss	0	0	0.23439	0.441777	0.205613	0.0946782
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
