Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.747s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	11.6	12.8	15.6	14.6	14.8
61	0	0	3030.4	2003.2	2720	2169.6
62	0	0	2800	2102.4	2281.6	2880
63	0	0	2108.8	1916.8	1920	2012.8
64	0	0	1993.6	1673.6	2499.2	2553.6
65	0	0	2390.4	2403.2	2371.2	2243.2
66	0	0	1782.4	2044.8	2147.2	2134.4
67	0	0	2041.6	1721.6	2284.8	2144
68	0	0	1971.2	1516.8	2332.8	2153.6
69	0	0	2278.4	1635.2	2249.6	2268.8
70	0	0	1593.6	2320	2012.8	2060.8
71	0	0	2156.8	2211.2	1993.6	1884.8
72	0	0	2012.8	2035.2	1913.6	2704
73	0	0	2051.2	2326.4	2054.4	1766.4
74	0	0	2115.2	1984	2230.4	2323.2
75	0	0	1766.4	1910.4	1971.2	1926.4
76	0	0	2576	2521.6	1987.2	2124.8
77	0	0	3148.8	1622.4	1891.2	2166.4
78	0	0	2214.4	2704	1888	1907.2
79	0	0	1849.6	2268.8	2121.6	2435.2
80	0	0	1945.6	2265.6	1836.8	2240
81	0	0	1865.6	2134.4	1830.4	2073.6
82	0	0	2172.8	1990.4	2064	1872
83	0	0	2307.2	1939.2	2793.6	1836.8
84	0	0	1728	2435.2	2467.2	2448
85	0	0	1785.6	1904	3075.2	2518.4
86	0	0	2249.6	1411.2	3081.6	2483.2
87	0	0	1785.6	2211.2	2316.8	2185.6
88	0	0	2451.2	2124.8	1744	2243.2
89	0	0	2636.8	2201.6	1820.8	1750.4
90	0	0	3200	2396.8	2592	1568
avg	0	0	2200.32	2064.53	2216.43	2169.28
delay	0.243243	0.241379	525.665	530.694	521.872	524.769
loss	0	0	0.25192	0.519899	0.235736	0.505797
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=26', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
