Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.727s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	10.6	16.6	13.4	15	16.2	14
61	0	0	1795.2	2556.8	3862.4	2563.2
62	0	0	1507.2	2822.4	2860.8	2444.8
63	0	0	2086.4	1811.2	2323.2	1862.4
64	0	0	1814.4	2028.8	2105.6	1769.6
65	0	0	1740.8	1862.4	1715.2	2230.4
66	0	0	2028.8	1446.4	1824	2332.8
67	0	0	1993.6	1776	2169.6	2096
68	0	0	2291.2	1673.6	2316.8	1712
69	0	0	1830.4	2272	1833.6	1526.4
70	0	0	1907.2	2009.6	2185.6	2275.2
71	0	0	1728	1939.2	1964.8	2249.6
72	0	0	2281.6	1968	2044.8	2252.8
73	0	0	1894.4	1372.8	1625.6	1753.6
74	0	0	2016	2025.6	2176	1920
75	0	0	1580.8	2224	2163.2	1955.2
76	0	0	1635.2	1897.6	1984	1910.4
77	0	0	2086.4	1744	2006.4	2134.4
78	0	0	1987.2	2188.8	1712	1913.6
79	0	0	1897.6	1929.6	1968	2089.6
80	0	0	1881.6	1731.2	1753.6	2057.6
81	0	0	2166.4	2524.8	1760	2019.2
82	0	0	2188.8	2019.2	1680	1734.4
83	0	0	1580.8	2179.2	2105.6	2355.2
84	0	0	1763.2	1884.8	1836.8	1875.2
85	0	0	2089.6	1369.6	1913.6	2281.6
86	0	0	1907.2	2326.4	1897.6	1593.6
87	0	0	1936	1971.2	1824	1968
88	0	0	2060.8	1900.8	2086.4	2243.2
89	0	0	2009.6	2099.2	2108.8	1843.2
90	0	0	2473.6	1996.8	2112	1843.2
avg	0	0	1938.67	1985.07	2064	2026.88
delay	0.226415	0.240964	572.817	501.749	503.713	556.081
loss	0	0	0.414992	0.126674	0.125631	0.603693
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=30', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
