Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.073s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	15	11.4	11.8	16	14.8	13
61	0	0	1852.8	2860.8	2547.2	3072
62	0	0	1923.2	2624	2278.4	2092.8
63	0	0	1449.6	1827.2	1852.8	1824
64	0	0	1760	1894.4	1859.2	1651.2
65	0	0	1884.8	1974.4	2313.6	1891.2
66	0	0	1766.4	1737.6	2140.8	2208
67	0	0	2412.8	2128	1619.2	2092.8
68	0	0	1600	2089.6	1817.6	1993.6
69	0	0	1382.4	1753.6	2160	2249.6
70	0	0	1718.4	1939.2	2505.6	1929.6
71	0	0	2195.2	2179.2	2121.6	1638.4
72	0	0	2009.6	2505.6	1926.4	2204.8
73	0	0	1913.6	1673.6	1875.2	1913.6
74	0	0	2473.6	1721.6	1500.8	2204.8
75	0	0	1884.8	1712	1993.6	2291.2
76	0	0	1792	1500.8	2278.4	2288
77	0	0	2204.8	2233.6	1884.8	1705.6
78	0	0	1776	1964.8	1856	2281.6
79	0	0	2201.6	2294.4	2278.4	1612.8
80	0	0	2080	1977.6	1916.8	1596.8
81	0	0	1884.8	1529.6	1817.6	2057.6
82	0	0	1872	2144	1737.6	1728
83	0	0	1984	1904	2198.4	1980.8
84	0	0	1820.8	2211.2	2112	1683.2
85	0	0	2313.6	1600	2355.2	2377.6
86	0	0	2432	1833.6	2240	1763.2
87	0	0	1795.2	2044.8	1574.4	1808
88	0	0	2144	1721.6	1750.4	2406.4
89	0	0	1888	2384	1702.4	1440
90	0	0	2185.6	2105.6	2227.2	1971.2
avg	0	0	1953.39	2002.35	2014.72	1998.61
delay	0.333333	0.22807	571.282	499.377	503.657	506.061
loss	0	0	0.641534	0.129544	0.117618	0.104586
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=5', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
