Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.397s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	13.6	13	14.8	12.6	14	15.4
61	0	0	2508.8	3376	2028.8	2108.8
62	0	0	1673.6	1881.6	1964.8	2230.4
63	0	0	1875.2	1507.2	1936	1587.2
64	0	0	2051.2	1894.4	1987.2	1635.2
65	0	0	1872	2144	1526.4	1696
66	0	0	2086.4	2019.2	1817.6	1385.6
67	0	0	1452.8	1584	2105.6	1968
68	0	0	2073.6	2025.6	1708.8	1955.2
69	0	0	1897.6	1760	2073.6	1824
70	0	0	1692.8	1948.8	1862.4	2166.4
71	0	0	1836.8	1744	1664	1900.8
72	0	0	1580.8	2044.8	1577.6	1948.8
73	0	0	1900.8	1952	1616	1744
74	0	0	1996.8	1564.8	2121.6	1776
75	0	0	2121.6	2211.2	1376	1904
76	0	0	2009.6	1763.2	2048	1910.4
77	0	0	2524.8	1776	1961.6	1782.4
78	0	0	2348.8	1865.6	2022.4	1865.6
79	0	0	1638.4	1827.2	1747.2	2089.6
80	0	0	1670.4	1843.2	2262.4	1724.8
81	0	0	1680	1836.8	2070.4	2044.8
82	0	0	1606.4	1612.8	1804.8	1971.2
83	0	0	2032	1651.2	1888	1692.8
84	0	0	1449.6	1980.8	1852.8	1833.6
85	0	0	1657.6	1788.8	1878.4	1948.8
86	0	0	1830.4	1939.2	1865.6	1897.6
87	0	0	1891.2	1734.4	1628.8	1228.8
88	0	0	1772.8	1926.4	1712	1494.4
89	0	0	1868.8	1984	1766.4	1955.2
90	0	0	1862.4	1734.4	1910.4	1782.4
avg	0	0	1882.13	1897.39	1859.52	1835.09
delay	0.235294	0.246154	516.166	606.607	628.255	518.022
loss	0	0	0.129448	0.517241	0.783907	0.126962
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=8', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
