Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.697s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	19	15.8	14	15.2	15.4	17
61	0	0	3014.4	2384	2185.6	2521.6
62	0	0	2332.8	2240	3068.8	2880
63	0	0	2329.6	3014.4	2809.6	2323.2
64	0	0	2659.2	2572.8	2265.6	2179.2
65	0	0	2432	2560	2112	2710.4
66	0	0	2307.2	2854.4	2316.8	2768
67	0	0	2124.8	3129.6	2374.4	2044.8
68	0	0	2704	2697.6	2169.6	2304
69	0	0	2624	1513.6	2659.2	3129.6
70	0	0	2310.4	3020.8	2156.8	2198.4
71	0	0	2582.4	2652.8	1539.2	3084.8
72	0	0	2099.2	2460.8	2211.2	2726.4
73	0	0	2409.6	2489.6	2259.2	2617.6
74	0	0	2137.6	2457.6	2752	2022.4
75	0	0	2499.2	2211.2	2121.6	2240
76	0	0	2502.4	2579.2	2390.4	2473.6
77	0	0	2348.8	2745.6	2124.8	2131.2
78	0	0	2387.2	2585.6	2131.2	2480
79	0	0	2822.4	1811.2	3065.6	2201.6
80	0	0	2252.8	2489.6	2115.2	2800
81	0	0	2176	1872	2764.8	3190.4
82	0	0	2150.4	2217.6	3488	1878.4
83	0	0	2713.6	2332.8	2304	2502.4
84	0	0	2963.2	2790.4	2140.8	2272
85	0	0	2534.4	2441.6	2176	2428.8
86	0	0	2588.8	2620.8	2057.6	2208
87	0	0	1939.2	2377.6	2000	2803.2
88	0	0	2921.6	2320	1788.8	2572.8
89	0	0	2486.4	1817.6	2697.6	2713.6
90	0	0	2345.6	2076.8	2912	2182.4
avg	0	0	2456.64	2444.59	2371.95	2486.29
delay	0.242105	0.240506	459.695	458.224	469.846	467.264
loss	0	0	0.105793	0.0757373	0.0855148	0.214286
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=3', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
