Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.755s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	13.8	14.8	12.4	16	13.2	13
61	0	0	1926.4	2329.6	3068.8	2528
62	0	0	3094.4	1776	2265.6	1635.2
63	0	0	2288	1561.6	1872	1769.6
64	0	0	1980.8	1664	1644.8	2044.8
65	0	0	2070.4	1926.4	2124.8	1894.4
66	0	0	2067.2	2275.2	1827.2	1772.8
67	0	0	2000	1929.6	1737.6	1859.2
68	0	0	1430.4	1686.4	1683.2	1561.6
69	0	0	1750.4	2460.8	1792	1824
70	0	0	1676.8	2064	1884.8	2044.8
71	0	0	1801.6	1686.4	1744	1673.6
72	0	0	2124.8	1862.4	1769.6	1680
73	0	0	1808	2121.6	2012.8	1635.2
74	0	0	1945.6	1859.2	2025.6	1753.6
75	0	0	1398.4	1654.4	1724.8	1968
76	0	0	1881.6	1897.6	1888	1699.2
77	0	0	1747.2	2032	1612.8	1632
78	0	0	1680	1708.8	1574.4	1852.8
79	0	0	1619.2	1878.4	2105.6	1974.4
80	0	0	2249.6	1865.6	1859.2	1734.4
81	0	0	2198.4	1532.8	2115.2	2060.8
82	0	0	1798.4	1904	2060.8	1667.2
83	0	0	1881.6	1747.2	1827.2	1910.4
84	0	0	2019.2	1910.4	2044.8	2105.6
85	0	0	1715.2	3155.2	2208	1881.6
86	0	0	1846.4	2035.2	2185.6	1808
87	0	0	1561.6	1763.2	2022.4	1948.8
88	0	0	1625.6	1968	2089.6	1811.2
89	0	0	1868.8	1939.2	1440	1584
90	0	0	1993.6	1728	1523.2	2150.4
avg	0	0	1901.65	1930.77	1924.48	1848.85
delay	0.246377	0.310811	587.94	599.545	660.83	514.167
loss	0	0	0.736014	0.464354	0.494477	0.148883
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=32', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
