Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.988s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16.6	15	10.6	16.4	14.2	12.8
61	0	0	1136	1427.2	1577.6	1411.2
62	0	0	2544	1385.6	2076.8	1548.8
63	0	0	2342.4	1737.6	2275.2	1913.6
64	0	0	2412.8	1715.2	1500.8	1878.4
65	0	0	1843.2	1875.2	1497.6	1865.6
66	0	0	2409.6	1552	1891.2	2521.6
67	0	0	2265.6	1603.2	1961.6	1718.4
68	0	0	2304	1609.6	1420.8	2032
69	0	0	1990.4	1721.6	2518.4	1926.4
70	0	0	1462.4	1561.6	2105.6	2147.2
71	0	0	2105.6	1766.4	1683.2	1564.8
72	0	0	1948.8	1574.4	1974.4	2406.4
73	0	0	2320	1849.6	1651.2	1580.8
74	0	0	1920	2006.4	2166.4	1881.6
75	0	0	1929.6	1993.6	2396.8	2297.6
76	0	0	2595.2	1264	1955.2	1664
77	0	0	2156.8	1926.4	2035.2	1660.8
78	0	0	1846.4	1596.8	2758.4	2137.6
79	0	0	2243.2	2553.6	1932.8	1673.6
80	0	0	1926.4	2662.4	1836.8	1596.8
81	0	0	2092.8	1945.6	1820.8	2758.4
82	0	0	1606.4	1660.8	1718.4	1286.4
83	0	0	2096	1318.4	1107.2	2153.6
84	0	0	1292.8	1696	1888	1609.6
85	0	0	1792	1724.8	1760	2028.8
86	0	0	2304	1590.4	1792	1715.2
87	0	0	1680	1542.4	1212.8	2022.4
88	0	0	1731.2	2096	1724.8	1920
89	0	0	1366.4	1801.6	2384	2150.4
90	0	0	1632	2195.2	2348.8	1558.4
avg	0	0	1976.53	1765.12	1899.09	1887.68
delay	0.240964	0.24	3.49025	3.5644	3.24134	3.43324
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=15e6', '--ratio=0.375', '--RngRun=20', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
