Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.769s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.6	17.4	15.2	15	14	15.8
61	0	0	1996.8	2681.6	3184	1507.2
62	0	0	2128	2284.8	2201.6	2438.4
63	0	0	2662.4	2796.8	2579.2	2044.8
64	0	0	2278.4	2700.8	3196.8	2595.2
65	0	0	2588.8	2992	2163.2	2080
66	0	0	2291.2	2886.4	2864	2582.4
67	0	0	2553.6	1961.6	2761.6	2931.2
68	0	0	2416	1875.2	2512	1712
69	0	0	2252.8	2345.6	2624	2729.6
70	0	0	2758.4	2076.8	2409.6	2745.6
71	0	0	2390.4	2835.2	2755.2	2403.2
72	0	0	2768	2828.8	2521.6	2662.4
73	0	0	2873.6	2505.6	3321.6	1939.2
74	0	0	2668.8	2153.6	2211.2	2636.8
75	0	0	2217.6	2300.8	2316.8	2748.8
76	0	0	3171.2	2627.2	2803.2	2070.4
77	0	0	2915.2	2953.6	2518.4	2310.4
78	0	0	2118.4	2854.4	2652.8	2892.8
79	0	0	3072	2320	2585.6	2688
80	0	0	2649.6	2182.4	2896	2867.2
81	0	0	2873.6	2656	2656	2339.2
82	0	0	2000	2761.6	2691.2	3177.6
83	0	0	2902.4	1628.8	2441.6	2710.4
84	0	0	2275.2	2400	1817.6	1673.6
85	0	0	2329.6	2086.4	2368	2665.6
86	0	0	2739.2	2592	2883.2	2377.6
87	0	0	2697.6	1718.4	3171.2	2259.2
88	0	0	2419.2	2160	2636.8	2963.2
89	0	0	2118.4	2140.8	2566.4	2070.4
90	0	0	2537.6	2566.4	2790.4	1747.2
avg	0	0	2522.13	2429.12	2636.69	2418.99
delay	0.232877	0.275862	70.4536	70.1232	65.6236	71.978
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
