Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.838s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.2	18.2	17.4	13.6	17	14.6
61	0	0	2652.8	2412.8	2704	2544
62	0	0	3011.2	1907.2	1952	1929.6
63	0	0	2147.2	1913.6	1894.4	1753.6
64	0	0	1619.2	1763.2	1769.6	2092.8
65	0	0	1926.4	1974.4	1728	2000
66	0	0	1795.2	1888	1964.8	1555.2
67	0	0	1897.6	1513.6	2092.8	2364.8
68	0	0	1884.8	2153.6	2080	1564.8
69	0	0	1980.8	1654.4	1942.4	1862.4
70	0	0	1792	1945.6	1616	1632
71	0	0	1673.6	1520	2172.8	1804.8
72	0	0	1996.8	1974.4	1881.6	1859.2
73	0	0	2198.4	1785.6	1632	1456
74	0	0	1804.8	2172.8	1436.8	1785.6
75	0	0	2028.8	2019.2	1660.8	2028.8
76	0	0	1782.4	2032	2016	1948.8
77	0	0	1760	2294.4	1833.6	2115.2
78	0	0	1929.6	1664	2009.6	1785.6
79	0	0	1798.4	1651.2	2105.6	2195.2
80	0	0	1776	1750.4	1750.4	1955.2
81	0	0	1980.8	1984	1577.6	1926.4
82	0	0	1795.2	1766.4	1996.8	1798.4
83	0	0	1475.2	1820.8	1968	2131.2
84	0	0	1692.8	1875.2	1971.2	1936
85	0	0	1932.8	1977.6	1596.8	2080
86	0	0	1680	1683.2	1964.8	1894.4
87	0	0	2185.6	1696	1856	1779.2
88	0	0	1968	1910.4	1881.6	1958.4
89	0	0	1843.2	1731.2	2060.8	1945.6
90	0	0	1664	1776	1603.2	1846.4
avg	0	0	1922.45	1873.71	1890.67	1917.65
delay	0.239437	0.296703	511.416	516.104	629.701	599.687
loss	0	0	0.130051	0.131797	0.507972	0.757282
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
