Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.809s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	14	13.8	12.8	13	13.8	13.2	13.6	17	15.6	14.4	16	15	15.6	15.8	14.6	15.4	11.2	13.6	15.6	17.8
61	0	0	0	0	0	0	0	0	0	0	0	296	0	0	328	488	360	792	144	424
62	0	0	0	0	0	0	0	0	0	168	152	0	600	344	584	744	344	424	288	112
63	0	0	0	0	0	0	0	0	0	760	368	656	680	536	624	752	528	0	544	0
64	0	0	0	0	0	0	0	0	0	552	776	600	752	48	0	736	0	584	384	200
65	0	0	0	0	0	0	0	0	0	88	272	176	296	0	0	416	0	16	168	0
66	0	0	0	0	0	0	0	0	0	536	584	288	432	416	240	600	896	456	280	552
67	0	0	0	0	0	0	0	0	0	648	656	88	344	744	512	728	32	104	248	168
68	0	0	0	0	0	0	0	0	0	400	88	376	0	400	384	440	792	416	0	112
69	0	0	0	0	0	0	0	0	0	0	40	456	232	264	544	704	496	200	600	568
70	0	0	0	0	0	0	0	0	0	712	464	432	496	728	200	96	576	104	376	488
71	0	0	0	0	0	0	0	0	0	368	496	392	592	424	632	520	744	0	272	0
72	0	0	0	0	0	0	0	0	0	680	504	488	96	136	448	560	272	600	392	448
73	0	0	0	0	0	0	0	0	0	232	328	624	256	0	0	288	496	384	272	520
74	0	0	0	0	0	0	0	0	0	0	24	456	344	360	368	80	560	536	752	456
75	0	0	0	0	0	0	0	0	0	472	0	480	472	648	416	32	552	656	608	472
76	0	0	0	0	0	0	0	0	0	168	48	456	168	440	184	48	536	728	480	152
77	0	0	0	0	0	0	0	0	0	680	120	296	368	752	0	24	16	120	528	432
78	0	0	0	0	0	0	0	0	0	696	264	520	720	136	672	360	584	560	752	696
79	0	0	0	0	0	0	0	0	0	184	0	376	224	344	296	288	304	0	280	296
80	0	0	0	0	0	0	0	0	0	872	368	592	336	704	400	624	208	264	256	464
81	0	0	0	0	0	0	0	0	0	440	88	360	512	552	240	456	592	496	600	0
82	0	0	0	0	0	0	0	0	0	520	0	0	688	784	272	64	32	208	344	480
83	0	0	0	0	0	0	0	0	0	416	232	160	328	296	232	408	136	120	96	360
84	0	0	0	0	0	0	0	0	0	320	472	344	792	200	400	552	824	552	432	136
85	0	0	0	0	0	0	0	0	0	8	8	80	800	144	224	328	32	168	728	16
86	0	0	0	0	0	0	0	0	0	440	0	544	312	328	736	440	272	0	72	336
87	0	0	0	0	0	0	0	0	0	0	160	264	224	288	312	72	0	72	0	256
88	0	0	0	0	0	0	0	0	0	656	520	864	952	824	560	712	240	96	440	240
89	0	0	0	0	0	0	0	0	0	160	616	720	744	432	136	520	744	344	416	192
90	0	0	0	0	0	0	0	0	0	432	0	0	496	408	680	536	96	344	672	0
91	0	0	0	0	0	0	0	0	0	704	384	240	528	624	336	160	784	776	0	520
92	0	0	0	0	0	0	0	0	0	104	0	768	192	0	232	280	584	16	656	224
93	0	0	0	0	0	0	0	0	0	200	96	304	736	56	0	0	352	184	512	144
94	0	0	0	0	0	0	0	0	0	648	80	792	16	448	584	648	192	80	672	192
95	0	0	0	0	0	0	0	0	0	560	520	752	16	752	616	624	24	128	72	496
96	0	0	0	0	0	0	0	0	0	144	368	416	200	96	720	208	792	632	392	328
97	0	0	0	0	0	0	0	0	0	72	384	48	0	0	416	552	88	40	600	344
98	0	0	0	0	0	0	0	0	0	496	48	0	568	520	0	784	0	184	552	640
99	0	0	0	0	0	0	0	0	0	224	0	8	344	744	360	160	720	344	776	760
100	0	0	0	0	0	0	0	0	0	0	176	0	320	416	0	208	456	264	672	560
101	0	0	0	0	0	0	0	0	0	632	600	456	776	624	544	144	544	432	312	0
102	0	0	0	0	0	0	0	0	0	648	608	264	352	472	432	440	512	280	352	8
103	0	0	0	0	0	0	0	0	0	216	520	8	392	464	200	560	448	456	560	168
104	0	0	0	0	0	0	0	0	0	56	352	904	744	448	552	472	104	856	176	864
105	0	0	0	0	0	0	0	0	0	552	656	576	168	176	8	368	616	656	336	88
106	0	0	0	0	0	0	0	0	0	232	432	0	0	472	312	400	440	312	456	240
107	0	0	0	0	0	0	0	0	0	640	144	336	480	560	40	808	56	0	0	312
