Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.772s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18
60	13.6	15.2	13	13.4	15.4	15.8	16.4	16	14.4	17	15.4	12.6	13.8	17.8	13.8	16.2	18.8	11.8
61	0	0	0	0	0	0	0	232	336	0	72	344	352	472	96	368	768	0
62	0	0	0	0	0	0	0	192	456	216	608	248	0	584	640	144	568	320
63	0	0	0	0	0	0	0	256	504	584	80	360	168	552	376	712	312	232
64	0	0	0	0	0	0	0	0	576	544	216	208	384	0	624	456	600	328
65	0	0	0	0	0	0	0	248	96	72	688	136	528	624	512	608	72	368
66	0	0	0	0	0	0	0	176	896	344	792	240	256	456	328	8	296	192
67	0	0	0	0	0	0	0	768	168	752	416	0	656	584	0	376	400	0
68	0	0	0	0	0	0	0	648	0	704	336	280	200	0	520	648	592	64
69	0	0	0	0	0	0	0	88	104	384	0	152	448	488	752	464	472	688
70	0	0	0	0	0	0	0	120	448	96	56	552	456	384	40	1184	360	344
71	0	0	0	0	0	0	0	592	0	456	392	632	112	152	104	16	632	696
72	0	0	0	0	0	0	0	600	440	568	312	168	80	520	0	496	456	320
73	0	0	0	0	0	0	0	288	144	328	552	184	856	296	336	256	808	0
74	0	0	0	0	0	0	0	328	336	48	552	0	480	432	488	328	520	448
75	0	0	0	0	0	0	0	440	216	648	496	256	392	192	560	544	0	240
76	0	0	0	0	0	0	0	232	472	496	272	416	168	32	600	456	336	248
77	0	0	0	0	0	0	0	168	744	152	320	376	120	640	432	640	184	144
78	0	0	0	0	0	0	0	416	448	472	320	0	416	384	368	336	232	728
79	0	0	0	0	0	0	0	312	360	520	400	376	360	216	176	312	408	240
80	0	0	0	0	0	0	0	520	0	144	872	480	248	496	0	112	376	728
81	0	0	0	0	0	0	0	208	424	200	504	136	432	272	72	496	720	432
82	0	0	0	0	0	0	0	0	256	536	824	152	152	200	208	728	336	472
83	0	0	0	0	0	0	0	568	256	616	32	240	304	224	184	648	552	432
84	0	0	0	0	0	0	0	720	672	232	144	344	64	0	664	192	400	376
85	0	0	0	0	0	0	0	440	32	0	240	624	80	528	256	720	440	536
86	0	0	0	0	0	0	0	336	576	384	264	360	456	496	192	376	112	304
87	0	0	0	0	0	0	0	64	800	280	184	784	408	240	160	0	240	688
88	0	0	0	0	0	0	0	192	0	504	544	272	520	976	968	128	0	0
89	0	0	0	0	0	0	0	512	208	120	440	512	496	408	488	40	312	240
90	0	0	0	0	0	0	0	336	56	160	384	592	432	128	728	416	264	528
91	0	0	0	0	0	0	0	432	312	648	40	200	816	144	784	240	312	184
92	0	0	0	0	0	0	0	80	216	360	328	696	472	400	192	288	568	240
93	0	0	0	0	0	0	0	688	168	552	0	376	0	248	120	616	408	640
94	0	0	0	0	0	0	0	720	632	80	656	480	128	488	96	232	0	456
95	0	0	0	0	0	0	0	648	528	432	456	272	320	440	656	16	64	0
96	0	0	0	0	0	0	0	280	96	40	600	136	576	312	792	400	32	680
97	0	0	0	0	0	0	0	920	0	320	768	296	0	304	480	32	408	424
98	0	0	0	0	0	0	0	104	400	264	384	512	336	632	0	80	552	0
99	0	0	0	0	0	0	0	304	536	592	0	296	208	112	200	128	840	72
100	0	0	0	0	0	0	0	816	352	120	560	792	56	0	336	288	264	480
101	0	0	0	0	0	0	0	400	392	456	360	368	320	328	64	376	328	376
102	0	0	0	0	0	0	0	456	520	112	456	344	56	336	568	552	376	56
103	0	0	0	0	0	0	0	352	368	696	0	512	664	24	704	216	88	312
104	0	0	0	0	0	0	0	8	152	176	520	480	248	600	440	256	464	416
105	0	0	0	0	0	0	0	312	424	192	360	512	280	528	32	512	88	680
106	0	0	0	0	0	0	0	112	528	584	0	296	520	272	160	992	472	72
107	0	0	0	0	0	0	0	288	800	200	256	608	0	712	80	584	0	152
108	0	0	0	0	0	0	0	360	704	688	656	0	448	360	0	520	304	0
