Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.772s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	14	13.8	12.8	13	13.8	13.2	13.6	16.8	0	14.2	16	15	15.4	0	0	15	11.4	13.6	14.8	0
61	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	504	448	992	160	0
62	0	0	0	0	0	0	0	0	0	216	184	0	672	0	0	728	448	536	288	0
63	0	0	0	0	0	0	0	0	0	744	464	856	696	0	0	760	688	0	560	0
64	0	0	0	0	0	0	0	0	0	584	984	792	784	0	0	728	0	792	320	0
65	0	0	0	0	0	0	0	0	0	112	640	624	432	0	0	720	448	16	520	0
66	0	0	0	0	0	0	0	0	0	536	496	24	320	0	0	296	744	536	8	0
67	0	0	0	0	0	0	0	0	0	688	856	112	480	0	0	824	32	144	280	0
68	0	0	0	0	0	0	0	0	0	424	104	472	0	0	0	472	952	536	0	0
69	0	0	0	0	0	0	0	0	0	0	64	552	264	0	0	776	584	224	640	0
70	0	0	0	0	0	0	0	0	0	752	608	552	560	0	0	104	728	168	456	0
71	0	0	0	0	0	0	0	0	0	360	632	496	568	0	0	544	912	0	320	0
72	0	0	0	0	0	0	0	0	0	728	704	600	88	0	0	672	360	776	456	0
73	0	0	0	0	0	0	0	0	0	264	464	920	240	0	0	416	936	776	432	0
74	0	0	0	0	0	0	0	0	0	0	16	512	424	0	0	0	480	496	760	0
75	0	0	0	0	0	0	0	0	0	520	0	560	648	0	0	24	680	864	808	0
76	0	0	0	0	0	0	0	0	0	192	104	544	192	0	0	56	728	968	480	0
77	0	0	0	0	0	0	0	0	0	712	176	352	400	0	0	24	8	152	512	0
78	0	0	0	0	0	0	0	0	0	736	320	648	824	0	0	384	800	736	776	0
79	0	0	0	0	0	0	0	0	0	600	432	968	248	0	0	840	688	240	592	0
80	0	0	0	0	0	0	0	0	0	640	128	400	408	0	0	320	0	168	0	0
81	0	0	0	0	0	0	0	0	0	448	80	424	520	0	0	488	752	616	656	0
82	0	0	0	0	0	0	0	0	0	552	0	0	696	0	0	144	32	248	496	0
83	0	0	0	0	0	0	0	0	0	760	472	312	608	0	0	416	408	376	0	0
84	0	0	0	0	0	0	0	0	0	264	552	440	728	0	0	560	960	560	416	0
85	0	0	0	0	0	0	0	0	0	16	8	96	904	0	0	320	32	200	680	0
86	0	0	0	0	0	0	0	0	0	440	0	688	360	0	0	512	360	0	64	0
87	0	0	0	0	0	0	0	0	0	0	336	496	392	0	0	72	0	96	0	0
88	0	0	0	0	0	0	0	0	0	768	576	1024	952	0	0	888	296	160	448	0
89	0	0	0	0	0	0	0	0	0	136	800	912	736	0	0	544	928	400	384	0
90	0	0	0	0	0	0	0	0	0	392	0	0	504	0	0	624	112	440	808	0
91	0	0	0	0	0	0	0	0	0	800	488	312	560	0	0	192	928	952	0	0
92	0	0	0	0	0	0	0	0	0	136	0	944	320	0	0	336	720	24	648	0
93	0	0	0	0	0	0	0	0	0	208	104	440	760	0	0	0	488	272	536	0
94	0	0	0	0	0	0	0	0	0	696	112	912	16	0	0	704	272	96	680	0
95	0	0	0	0	0	0	0	0	0	648	584	856	8	0	0	560	32	168	80	0
96	0	0	0	0	0	0	0	0	0	176	520	544	176	0	0	192	968	784	432	0
97	0	0	0	0	0	0	0	0	0	88	520	56	0	0	0	520	112	48	616	0
98	0	0	0	0	0	0	0	0	0	472	64	0	576	0	0	856	0	232	560	0
99	0	0	0	0	0	0	0	0	0	264	0	8	376	0	0	176	920	424	848	0
100	0	0	0	0	0	0	0	0	0	0	216	0	352	0	0	192	568	336	632	0
101	0	0	0	0	0	0	0	0	0	576	672	600	808	0	0	136	680	504	360	0
102	0	0	0	0	0	0	0	0	0	400	440	352	304	0	0	352	424	344	248	0
103	0	0	0	0	0	0	0	0	0	424	1168	256	408	0	0	1032	816	968	848	0
104	0	0	0	0	0	0	0	0	0	80	256	952	800	0	0	400	56	888	8	0
105	0	0	0	0	0	0	0	0	0	568	800	728	192	0	0	472	872	968	480	0
106	0	0	0	0	0	0	0	0	0	272	640	0	112	0	0	464	544	320	440	0
107	0	0	0	0	0	0	0	0	0	680	184	368	440	0	0	752	8	0	0	0
108	0	0	0	0	0	0	0	0	0	280	376	664	240	0	0	224	920	808	736	0
109	0	0	0	0	0	0	0	0	0	840	904	88	448	0	0	0	792	104	760	0
110	0	0	0	0	0	0	0	0	0	80	816	160	168	0	0	32	704	464	360	0
111	0	0	0	0	0	0	0	0	0	520	0	280	712	0	0	0	888	872	776	0
112	0	0	0	0	0	0	0	0	0	688	696	896	152	0	0	424	272	736	96	0
113	0	0	0	0	0	0	0	0	0	744	376	920	736	0	0	768	392	904	552	0
