Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2948	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  2483	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1978	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  2693	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1762	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  2130	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3449	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1817	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2097	  0
13 	  14	  0	  2	  140	  1
1 	  2	  0	  2	  152	  1
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  3041	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  2253	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  2132	  0
11 	  12	  1	  10	  53	  1
13 	  14	  1	  4	  14	  1
9 	  10	  0	  2	  92	  1
7 	  8	  1	  10	  17	  1
5 	  6	  0	  2	  208	  1
7 	  8	  2	  10	  17	  1
15 	  16	  1	  10	  24	  1
3 	  4	  1	  10	  8	  1
5 	  6	  1	  4	  34	  1
15 	  16	  0	  7	  22	  1
7 	  8	  0	  7	  21	  1
6 	  7	  3	  6	  26	  1
15 	  16	  2	  10	  25	  1
14 	  15	  0	  7	  23	  1
5 	  6	  0	  7	  8	  1
13 	  14	  0	  7	  12	  1
6 	  7	  0	  7	  5	  1
11 	  12	  2	  10	  10	  1
1 	  2	  1	  4	  1	  1
9 	  10	  1	  4	  26	  1
11 	  12	  0	  7	  31	  1
3 	  4	  2	  10	  18	  1
9 	  10	  3	  6	  38	  1
2 	  3	  2	  10	  14	  1
2 	  3	  0	  7	  4	  1
1 	  2	  3	  6	  1	  1
1 	  2	  0	  7	  8	  1
3 	  4	  0	  7	  35	  1
13 	  14	  3	  6	  10	  1
6 	  7	  2	  10	  5	  1
13 	  14	  5	  10	  1	  1

 TotalReset Number= 16780
