Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  5298	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  3063	  0
12 	  11	  4	  10	  9	  0
2 	  1	  4	  10	  10	  0
11 	  12	  4	  10	  2618	  0
1 	  2	  4	  10	  2156	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  2120	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  2646	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  4898	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  2859	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2068	  0
1 	  2	  0	  2	  145	  1
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  3350	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1884	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  2475	  0
5 	  6	  0	  2	  149	  1
9 	  10	  1	  4	  114	  1
15 	  16	  1	  10	  30	  1
7 	  8	  0	  7	  55	  1
15 	  16	  2	  10	  43	  1
7 	  8	  2	  10	  21	  1
13 	  14	  0	  2	  152	  1
5 	  6	  3	  6	  5	  1
11 	  12	  1	  10	  64	  1
5 	  6	  1	  4	  35	  1
9 	  10	  0	  2	  110	  1
6 	  7	  3	  6	  17	  1
14 	  15	  0	  7	  5	  1
14 	  15	  2	  10	  7	  1
6 	  7	  2	  10	  9	  1
15 	  16	  0	  7	  53	  1
7 	  8	  1	  10	  38	  1
5 	  6	  0	  7	  18	  1
13 	  14	  0	  7	  20	  1
14 	  15	  3	  6	  32	  1
13 	  14	  3	  6	  10	  1
13 	  14	  1	  4	  10	  1
11 	  12	  2	  10	  8	  1
1 	  2	  1	  4	  33	  1
3 	  4	  0	  7	  33	  1
10 	  11	  0	  7	  9	  1
2 	  3	  2	  10	  29	  1
9 	  10	  0	  7	  13	  1
3 	  4	  2	  10	  65	  1
10 	  11	  3	  6	  6	  1
3 	  4	  1	  10	  31	  1
10 	  11	  2	  10	  1	  1
9 	  10	  3	  6	  17	  1
2 	  3	  3	  6	  30	  1
1 	  2	  0	  7	  10	  1
11 	  12	  0	  7	  8	  1
2 	  3	  0	  7	  14	  1
1 	  2	  3	  6	  4	  1

 TotalReset Number= 16420
